index,close,VWAP,high,MA,average_price,low,tomorrow_high
2002-05-08 13:30:00,109.00998999999999,108.38666,109.36,112.86394985000037,108.07,106.78998999999999,109.10001000000001
2002-05-09 13:30:00,107.75,108.14333666666666,109.10001000000001,112.79764990000038,108.34,107.58,108.05
2002-05-10 13:30:00,105.72,106.45667,108.05,112.71589985000038,106.83,105.60001000000001,107.95
2002-05-13 13:30:00,107.87,107.20633333333336,107.95,112.64854985000038,106.87,105.79899999999999,110.37
2002-05-14 13:30:00,110.22,109.86333333333334,110.37,112.60489985000038,109.68,109.0,110.91
2002-05-15 13:30:00,109.78998999999999,109.99666,110.91,112.5648498000004,110.1,109.28998999999999,110.48
2002-05-16 13:30:00,110.36,110.05666666666669,110.48,112.5211497500004,109.9,109.33,111.25
2002-05-17 13:30:00,110.89998999999999,110.75,111.25,112.47389965000042,110.68,110.10001000000001,110.69
2002-05-20 13:30:00,109.7,109.96066666666668,110.69,112.41834965000042,110.09,109.492,110.48700000000001
2002-05-21 13:30:00,108.7,109.16900333333332,110.48700000000001,112.35759960000044,109.4,108.32001000000001,109.12
2002-05-22 13:30:00,108.94,108.68666666666668,109.12,112.29554955000044,108.56,108.0,110.36
2002-05-23 13:30:00,110.10001000000001,109.64667,110.36,112.23549960000042,109.42,108.48,110.2
2002-05-24 13:30:00,108.69,109.16666666666669,110.2,112.16589960000042,109.4,108.61,109.13
2002-05-28 13:30:00,108.10001000000001,108.22667,109.13,112.0966996500004,108.29,107.45,108.02
2002-05-29 13:30:00,107.3,107.48333333333332,108.02,112.0316996500004,107.57,107.13,107.50998999999999
2002-05-30 13:30:00,107.0,106.80332666666668,107.50998999999999,111.96284965000041,106.7,105.89998999999999,108.56
2002-05-31 13:30:00,107.22,107.54333666666666,108.56,111.90629965000042,107.71,106.85001000000001,107.60001000000001
2002-06-03 13:30:00,104.37,105.36667,107.60001000000001,111.8337496500004,105.87,104.13,105.2
2002-06-04 13:30:00,104.63,104.46,105.2,111.76044970000041,104.38,103.55,105.67
2002-06-05 13:30:00,105.61,105.21000333333336,105.67,111.6918996500004,105.01,104.35001,105.60001000000001
2002-06-06 13:30:00,103.46001,104.07000333333336,105.60001000000001,111.6128497000004,104.38,103.14999,103.92
2002-06-07 13:30:00,103.34,102.99333333333335,103.92,111.5383496500004,102.82,101.72,104.46001
2002-06-10 13:30:00,103.74001,103.74000666666666,104.46001,111.4637997500004,103.74,103.02,104.53999
2002-06-11 13:30:00,101.96001,102.74333333333334,104.53999,111.3898498000004,103.13,101.73,102.81
2002-06-12 13:30:00,102.58,102.05666666666666,102.81,111.3135998000004,101.8,100.78,103.0
2002-06-13 13:30:00,101.55,101.96333333333332,103.0,111.2422497500004,102.17,101.34,101.56
2002-06-14 13:30:00,101.39999,100.48666333333334,101.56,111.1641497000004,100.03,98.5,104.34
2002-06-17 13:30:00,104.12,103.43666999999999,104.34,111.1017496500004,103.1,101.85001,105.03
2002-06-18 13:30:00,104.97,104.54366666666664,105.03,111.0314996500004,104.33,103.631,104.42999
2002-06-19 13:30:00,102.52,103.06333333333332,104.42999,110.9525496500004,103.34,102.24001,103.05
2002-06-20 13:30:00,101.21001,101.74000666666666,103.05,110.87569970000038,102.01,100.96001,100.92999
2002-06-21 13:30:00,99.28,99.63232999999998,100.92999,110.79439975000038,99.81,98.68700000000001,100.69
2002-06-24 13:30:00,99.8,99.24666666666668,100.69,110.72679970000036,98.97,97.25,100.89
2002-06-25 13:30:00,97.56,98.66333000000002,100.89,110.64384975000036,99.21,97.53999,98.14999
2002-06-26 13:30:00,97.72,97.02166666666666,98.14999,110.5653497500004,96.67,95.19501,99.49001
2002-06-27 13:30:00,99.42999,98.49667,99.49001,110.4939997000004,98.03,96.57001,100.5
2002-06-28 13:30:00,98.96001,99.44667,100.5,110.43494975000038,99.69,98.88,99.8
2002-07-01 13:30:00,97.03,97.90666666666668,99.8,110.37649975000036,98.34,96.89,97.2
2002-07-02 13:30:00,94.97,95.64666666666666,97.2,110.30109975000038,95.98,94.77,95.84
2002-07-03 13:30:00,95.50999,95.02566666666668,95.84,110.25714970000037,94.78,93.72700999999999,99.53
2002-07-05 13:30:00,99.31,98.50266666666668,99.53,110.23344970000038,98.1,96.66799999999999,99.7
2002-07-08 13:30:00,98.07001,98.44333666666668,99.7,110.21404975000036,98.63,97.56,98.34
2002-07-09 13:30:00,95.60001,96.31666666666666,98.34,110.19849975000038,96.67,95.00999,96.07001
2002-07-10 13:30:00,92.12,93.41,96.07001,110.17269975000038,94.06,92.03999,93.35001
2002-07-11 13:30:00,92.87,92.18000666666669,93.35001,110.13354975000036,91.84,90.32001,93.89
2002-07-12 13:30:00,91.85001,92.42000333333333,93.89,110.08404980000036,92.7,91.52,92.39999
2002-07-15 13:30:00,92.34,90.87666333333334,92.39999,110.03879980000036,90.14,87.89,92.38
2002-07-16 13:30:00,90.56,90.93666666666668,92.38,109.98024980000037,91.12,89.87,93.3
2002-07-17 13:30:00,90.74001,91.26333666666666,93.3,109.91174985000038,91.52,89.75,91.10001
2002-07-18 13:30:00,87.8,88.88333666666666,91.10001,109.82939985000036,89.43,87.75,87.55299000000001
2002-07-19 13:30:00,84.71001,85.521,87.55299000000001,109.72504990000036,85.93,84.3,85.91299000000001
2002-07-22 13:30:00,82.2,83.18766333333333,85.91299000000001,109.59929985000036,83.68,81.45,83.24001
2002-07-23 13:30:00,79.95,80.98000333333333,83.24001,109.46184985000038,81.5,79.75,85.12
2002-07-24 13:30:00,84.72,82.50666333333334,85.12,109.3492998500004,81.4,77.67999,85.85001
2002-07-25 13:30:00,84.0,83.81667333333333,85.85001,109.2366498500004,83.73,81.60001,85.92999
2002-07-26 13:30:00,85.60001,85.11,85.92999,109.1348498500004,84.86,83.8,90.34
2002-07-29 13:30:00,89.77,89.13666666666666,90.34,109.0420998000004,88.82,87.3,91.39999
2002-07-30 13:30:00,90.94,90.35333,91.39999,108.9467998000004,90.06,88.72,91.55
2002-07-31 13:30:00,91.16,90.65333333333336,91.55,108.8550998000004,90.4,89.25,91.35001
2002-08-01 13:30:00,88.78,89.48666999999999,91.35001,108.75249980000041,89.84,88.33,88.91701
2002-08-02 13:30:00,86.78999,87.109,88.91701,108.6364997000004,87.27,85.62,86.93299999999999
2002-08-05 13:30:00,83.77,84.75099999999998,86.93299999999999,108.51709975000038,85.24,83.55,87.89999
2002-08-06 13:30:00,86.59,86.51333000000001,87.89999,108.4129497500004,86.47,85.05,88.5
2002-08-07 13:30:00,88.10001,87.45666999999997,88.5,108.3166997500004,87.14,85.77,91.10001
2002-08-08 13:30:00,90.95,89.95000333333331,91.10001,108.2240997500004,89.45,87.8,91.94
2002-08-09 13:30:00,91.28999,90.86,91.94,108.1359997000004,90.65,89.35001,91.27
2002-08-12 13:30:00,90.62,90.48,91.27,108.0459997000004,90.41,89.55,91.66
2002-08-13 13:30:00,88.97,89.75999666666668,91.66,107.9379996500004,90.15,88.64999,92.63
2002-08-14 13:30:00,92.22,90.95666666666666,92.63,107.8474996000004,90.32,88.02,93.99001
2002-08-15 13:30:00,93.5,93.23000333333334,93.99001,107.7777496000004,93.1,92.2,94.08
2002-08-16 13:30:00,93.22,93.09999999999998,94.08,107.71304960000042,93.04,92.0,95.75
2002-08-19 13:30:00,95.39999,94.75,95.75,107.66104955000044,94.43,93.10001,95.39999
2002-08-20 13:30:00,94.39,94.46999666666666,95.39999,107.59044960000044,94.51,93.62,95.78
2002-08-21 13:30:00,95.75,95.03333666666668,95.78,107.52294960000044,94.68,93.57001,97.14999
2002-08-22 13:30:00,96.67999,96.29999666666669,97.14999,107.45294960000042,96.11,95.07001,96.14999
2002-08-23 13:30:00,94.60001,94.96666333333332,96.14999,107.36394970000042,95.15,94.14999,95.64
2002-08-26 13:30:00,95.25999,94.79999666666669,95.64,107.2789996500004,94.57,93.5,96.25
2002-08-27 13:30:00,94.16,94.63833333333332,96.25,107.1867996000004,94.88,93.505,93.49001
2002-08-28 13:30:00,92.10001,92.46334,93.49001,107.0836996500004,92.65,91.8,93.05799999999999
2002-08-29 13:30:00,92.14,92.00266666666666,93.05799999999999,106.98424965000041,91.93,90.81,93.39
2002-08-30 13:30:00,91.78,92.18999666666666,93.39,106.8703996500004,92.39,91.39999,91.0
2002-09-03 13:30:00,88.28,89.14332999999998,91.0,106.7384996500004,89.57,88.14999,90.25
2002-09-04 13:30:00,89.53999,89.28332999999998,90.25,106.6118496000004,89.16,88.06,89.42999
2002-09-05 13:30:00,88.78,88.56999666666668,89.42999,106.4839496000004,88.46,87.5,90.57001
2002-09-06 13:30:00,90.0,89.97233666666666,90.57001,106.3550996000004,89.96,89.34700000000001,91.351
2002-09-09 13:30:00,90.66,90.27033333333334,91.351,106.2343996000004,90.08,88.8,91.78
2002-09-10 13:30:00,91.7,91.34666666666668,91.78,106.1226996500004,91.17,90.56,93.33
2002-09-11 13:30:00,91.13,91.85333666666666,93.33,105.9999497000004,92.22,91.10001,90.84299999999999
2002-09-12 13:30:00,89.45,89.76100333333332,90.84299999999999,105.8675497500004,89.92,88.99001,89.89999
2002-09-13 13:30:00,89.67,89.27333,89.89999,105.7387498000004,89.07,88.25,89.89
2002-09-16 13:30:00,89.89,89.41533333333332,89.89,105.62149980000038,89.18,88.46600000000001,91.19
2002-09-17 13:30:00,87.83,88.92333333333332,91.19,105.4862998000004,89.47,87.75,88.5
2002-09-18 13:30:00,86.95,87.24433333333332,88.5,105.3507998000004,87.39,86.28299999999999,86.8
2002-09-19 13:30:00,84.7,85.39999999999998,86.8,105.20744980000042,85.75,84.7,85.2
2002-09-20 13:30:00,84.35001,84.53333666666667,85.2,105.0527499000004,84.62,84.05,84.06599
2002-09-23 13:30:00,83.66,83.47199666666667,84.06599,104.8840499500004,83.38,82.69,83.64999
2002-09-24 13:30:00,82.31,82.60333333333334,83.64999,104.7088999500004,82.75,81.85001,84.77
2002-09-25 13:30:00,84.35001,83.72,84.77,104.54785000000038,83.4,82.03999,85.97
2002-09-26 13:30:00,85.73,85.38333333333334,85.97,104.40460000000036,85.21,84.45,85.63
2002-09-27 13:30:00,82.75,83.71,85.63,104.24760005000036,84.19,82.75,82.8
2002-09-30 13:30:00,81.78999,81.53332666666667,82.8,104.08515000000038,81.4,80.00999,85.77
2002-10-01 13:30:00,85.72,84.32000000000002,85.77,103.95345000000036,83.62,81.47,85.53
2002-10-02 13:30:00,83.14999,83.76,85.53,103.80354995000036,84.07,82.60001,84.60001
2002-10-03 13:30:00,82.31,82.95333666666666,84.60001,103.64359995000041,83.28,81.95,82.92
2002-10-04 13:30:00,80.8,81.10000000000002,82.92,103.4726999500004,81.25,79.58,81.2
2002-10-07 13:30:00,79.13,79.62666666666667,81.2,103.28940000000038,79.88,78.55,81.31
2002-10-08 13:30:00,80.37,79.96,81.31,103.11800005000038,79.76,78.2,79.7
2002-10-09 13:30:00,78.10001,78.52667000000002,79.7,102.93375010000037,78.74,77.78,81.07001
2002-10-10 13:30:00,80.63,79.59000666666667,81.07001,102.76325010000036,79.07,77.07001,84.73
2002-10-11 13:30:00,84.16,83.57000333333333,84.73,102.60725010000036,83.28,81.82001,84.85001
2002-10-14 13:30:00,84.63,84.17333333333333,84.85001,102.45010010000036,83.94,83.03999,88.72
2002-10-15 13:30:00,88.7,88.09200000000001,88.72,102.31360010000036,87.79,86.85600000000001,87.8
2002-10-16 13:30:00,86.55,86.758,87.8,102.17485010000036,86.86,85.92399999999999,89.3
2002-10-17 13:30:00,88.27,88.47333666666668,89.3,102.03855010000038,88.58,87.85001,89.11
2002-10-18 13:30:00,88.64,88.22666333333332,89.11,101.89755010000036,88.02,86.92999,90.5
2002-10-21 13:30:00,90.17,89.41333666666668,90.5,101.76030010000036,89.04,87.57001,90.00999
2002-10-22 13:30:00,89.52,89.34999666666666,90.00999,101.62395015000037,89.26,88.52,90.27
2002-10-23 13:30:00,90.2,89.38332999999999,90.27,101.49235015000036,88.97,87.67999,90.89999
2002-10-24 13:30:00,88.36,89.12,90.89999,101.35630010000037,89.5,88.10001,90.39
2002-10-25 13:30:00,90.2,89.51133333333333,90.39,101.22690010000036,89.17,87.944,91.28999
2002-10-28 14:30:00,89.61,89.91666666666669,91.28999,101.10025010000038,90.07,88.85001,89.49001
2002-10-29 14:30:00,88.57001,88.35334,89.49001,100.97200015000037,88.25,87.0,89.96001
2002-10-30 14:30:00,89.42999,89.20666666666666,89.96001,100.84340015000036,89.1,88.23,90.3
2002-10-31 14:30:00,88.52,89.00333333333332,90.3,100.72190010000037,89.24,88.19,90.82001
2002-11-01 14:30:00,90.27,89.71333666666666,90.82001,100.60490010000038,89.44,88.05,92.94
2002-11-04 14:30:00,91.13,91.65666333333333,92.94,100.49480015000036,91.92,90.89999,92.07001
2002-11-05 14:30:00,91.85001,91.58667333333334,92.07001,100.39220020000036,91.46,90.84,93.07001
2002-11-06 14:30:00,93.03999,92.29999666666669,93.07001,100.29125015000038,91.93,90.78999,92.22
2002-11-07 14:30:00,90.75999,91.06666333333334,92.22,100.17715010000036,91.22,90.22,91.57001
2002-11-08 14:30:00,89.64999,90.24666666666668,91.57001,100.05765005000038,90.55,89.52,89.56
2002-11-11 14:30:00,88.25999,88.53999666666668,89.56,99.92965000000036,88.68,87.8,89.92999
2002-11-12 14:30:00,88.96001,89.08666666666666,89.92999,99.82305005000036,89.15,88.37,89.74899
2002-11-13 14:30:00,89.05,88.74966333333332,89.74899,99.70895005000037,88.6,87.45,91.0
2002-11-14 14:30:00,90.73,90.49633333333334,91.0,99.59670010000036,90.38,89.759,91.55
2002-11-15 14:30:00,91.39999,90.96666333333332,91.55,99.49045010000036,90.75,89.95,92.14999
2002-11-18 14:30:00,90.48,90.99333333333334,92.14999,99.39360005000036,91.25,90.35001,91.10001
2002-11-19 14:30:00,90.36,90.40666666666668,91.10001,99.29955005000038,90.43,89.75999,92.42
2002-11-20 14:30:00,92.37,91.58,92.42,99.21790005000037,91.18,89.95,94.19
2002-11-21 14:30:00,94.09,93.56999666666664,94.19,99.14825005000036,93.31,92.42999,94.27
2002-11-22 14:30:00,93.42,93.65433,94.27,99.06490005000036,93.77,93.27299000000001,94.25999
2002-11-25 14:30:00,93.48,93.50333,94.25999,98.97510005000036,93.51,92.77,93.45
2002-11-26 14:30:00,91.7,92.25666666666666,93.45,98.87815005000036,92.54,91.62,94.64999
2002-11-27 14:30:00,94.28,93.78666,94.64999,98.78820005000036,93.54,92.42999,94.95
2002-11-29 14:30:00,93.98,94.23333333333332,94.95,98.69780005000037,94.36,93.77,96.05
2002-12-02 14:30:00,94.13,94.46666666666664,96.05,98.61400005000036,94.64,93.22,93.39999
2002-12-03 14:30:00,92.87,92.87333333333332,93.39999,98.53455010000036,92.88,92.35001,93.14
2002-12-04 14:30:00,92.45,92.33999666666666,93.14,98.44385010000036,92.28,91.42999,92.80099
2002-12-05 14:30:00,91.42999,91.77699666666668,92.80099,98.35950005000036,91.95,91.10001,92.17
2002-12-06 14:30:00,92.03,91.39333333333332,92.17,98.27145005000037,91.08,89.98,91.46001
2002-12-09 14:30:00,89.5,90.14667,91.46001,98.16170005000036,90.47,89.48,91.10001
2002-12-10 14:30:00,90.7,90.52,91.10001,98.05910005000037,90.43,89.75999,91.62
2002-12-11 14:30:00,90.78,90.85333333333334,91.62,97.95475010000037,90.89,90.16,91.49001
2002-12-12 14:30:00,90.77,90.82000333333332,91.49001,97.85285015000035,90.85,90.2,90.48
2002-12-13 14:30:00,89.34,89.69666666666667,90.48,97.73085010000034,89.88,89.27,91.78999
2002-12-16 14:30:00,91.64999,91.03332666666668,91.78999,97.61035005000036,90.72,89.66,91.74001
2002-12-17 14:30:00,90.85001,91.11001,91.74001,97.48770010000031,91.24,90.74001,90.39999
2002-12-18 14:30:00,89.8,89.84333000000001,90.39999,97.3529501000003,89.86,89.33,90.7
2002-12-19 14:30:00,89.16,89.48666999999999,90.7,97.21625010000031,89.65,88.60001,90.02
2002-12-20 14:30:00,89.99001,89.70333999999998,90.02,97.0812501000003,89.56,89.10001,90.47
2002-12-23 14:30:00,90.02,89.93333333333334,90.47,96.94515005000031,89.89,89.31,89.86
2002-12-24 14:30:00,89.355,89.48833333333334,89.86,96.8060750500003,89.56,89.25,90.61
2002-12-26 14:30:00,89.39,89.61333333333332,90.61,96.67282510000031,89.72,88.84,89.28999
2002-12-27 14:30:00,87.38,88.01666333333333,89.28999,96.53032510000031,88.33,87.38,88.47
2002-12-30 14:30:00,88.11,87.93333333333334,88.47,96.3876251500003,87.84,87.22,88.42999
2002-12-31 14:30:00,88.23,87.92333,88.42999,96.2454251500003,87.77,87.11,91.3
2003-01-02 14:30:00,91.07001,90.30333333333333,91.3,96.11352520000031,89.92,88.53999,91.38699
2003-01-03 14:30:00,91.35001,91.079,91.38699,95.99407520000031,90.94,90.5,93.49001
2003-01-06 14:30:00,92.96001,92.54200333333334,93.49001,95.88242530000029,92.33,91.17599,93.37
2003-01-07 14:30:00,92.73,92.76666666666668,93.37,95.77087535000028,92.78,92.2,92.39999
2003-01-08 14:30:00,91.39,91.61333,92.39999,95.65977535000029,91.72,91.05,93.17999
2003-01-09 14:30:00,92.81,92.46666333333332,93.17999,95.5524753500003,92.29,91.41,93.64
2003-01-10 14:30:00,93.06,92.83333333333331,93.64,95.44492530000029,92.72,91.8,93.86
2003-01-13 14:30:00,93.03,93.11,93.86,95.33747530000029,93.15,92.44,93.83
2003-01-14 14:30:00,93.33,93.19,93.83,95.23127525000031,93.12,92.41,93.57001
2003-01-15 14:30:00,92.39999,92.62666666666668,93.57001,95.1235752000003,92.74,91.91,92.92999
2003-01-16 14:30:00,92.02,92.13499666666668,92.92999,95.01797520000031,92.19,91.455,92.3
2003-01-17 14:30:00,90.66,91.03666333333337,92.3,94.9079252000003,91.22,90.14999,90.92
2003-01-21 14:30:00,89.25,89.70666666666666,90.92,94.79072520000031,89.94,88.95,89.8
2003-01-22 14:30:00,88.17,88.65666666666668,89.8,94.6669252500003,88.9,88.0,89.38
2003-01-23 14:30:00,88.71001,88.68000333333332,89.38,94.5497753000003,88.66,87.95,88.67999
2003-01-24 14:30:00,86.38,87.07666333333331,88.67999,94.41462530000031,87.42,86.17,86.8
2003-01-27 14:30:00,85.2,85.5,86.8,94.2876753000003,85.65,84.5,86.39999
2003-01-28 14:30:00,85.83,85.78666333333331,86.39999,94.1597253000003,85.76,85.13,87.17999
2003-01-29 14:30:00,86.48,86.14333,87.17999,94.03927525000034,85.97,84.77,86.88
2003-01-30 14:30:00,84.42999,85.23666,86.88,93.8954252000003,85.64,84.39999,86.215
2003-01-31 14:30:00,86.06,85.47499666666667,86.215,93.76092515000036,85.18,84.14999,86.81700000000001
2003-02-03 14:30:00,86.23,86.32233333333332,86.81700000000001,93.62972515000034,86.37,85.92,85.75
2003-02-04 14:30:00,85.38,85.14333333333333,85.75,93.49222515000034,85.02,84.3,86.53999
2003-02-05 14:30:00,84.85001,85.29299999999999,86.53999,93.3614752000003,85.51,84.48899999999999,84.89
2003-02-06 14:30:00,84.45,84.32999666666667,84.89,93.2311252000003,84.27,83.64999,84.99001
2003-02-07 14:30:00,83.42,83.79333666666669,84.99001,93.1011752000003,83.98,82.97,84.13
2003-02-10 14:30:00,84.00999,83.59666,84.13,92.97387515000031,83.39,82.64999,84.70700000000001
2003-02-11 14:30:00,83.42999,83.65699666666667,84.70700000000001,92.8540751000003,83.77,82.834,83.62
2003-02-12 14:30:00,82.10001,82.60333666666666,83.62,92.73027515000031,82.86,82.09,82.66
2003-02-13 14:30:00,82.35001,82.00333666666667,82.66,92.60272520000031,81.83,81.0,84.2
2003-02-14 14:30:00,84.14999,83.39299333333334,84.2,92.4775752000003,83.01,81.82899,85.8
2003-02-18 14:30:00,85.63,85.27333333333333,85.8,92.36192525000031,85.1,84.39,85.47
2003-02-19 14:30:00,85.17999,84.97666333333333,85.47,92.2499252000003,84.88,84.28,85.42
2003-02-20 14:30:00,84.33,84.60000000000002,85.42,92.1442252000003,84.74,84.05,85.74001
2003-02-21 14:30:00,85.17999,84.79333666666669,85.74001,92.0446251000003,84.6,83.46001,85.0
2003-02-24 14:30:00,83.8,84.13,85.0,91.91857515000031,84.3,83.59,84.49001
2003-02-25 14:30:00,84.47,83.72667000000001,84.49001,91.80217515000031,83.36,82.22,84.53
2003-02-26 14:30:00,83.24001,83.61667,84.53,91.6897752000003,83.8,83.08,84.75
2003-02-27 14:30:00,84.34,84.08333333333333,84.75,91.57212520000034,83.96,83.16,85.23
2003-02-28 14:30:00,84.89999,84.76333000000001,85.23,91.44552515000035,84.7,84.16,85.78
2003-03-03 14:30:00,84.09,84.53,85.78,91.3170252000003,84.75,83.72,84.00999
2003-03-04 14:30:00,82.75,83.13665999999999,84.00999,91.17897520000034,83.33,82.64999,83.53999
2003-03-05 14:30:00,83.45,83.11666333333334,83.53999,91.04172525000031,82.95,82.36,83.52
2003-03-06 14:30:00,82.75,82.91333333333334,83.52,90.9069752500003,83.0,82.47,83.99001
2003-03-07 14:30:00,83.32001,82.91333666666667,83.99001,90.7800753000003,82.71,81.42999,82.86
2003-03-10 14:30:00,81.32001,81.76000666666667,82.86,90.64197535000031,81.98,81.10001,82.0
2003-03-11 14:30:00,80.52,81.0,82.0,90.4940753000003,81.24,80.48,81.10001
2003-03-12 14:30:00,81.06,80.51433666666667,81.10001,90.35592530000037,80.24,79.383,83.91
2003-03-13 14:30:00,83.86,83.10000000000002,83.91,90.23472525000037,82.72,81.53,84.77
2003-03-14 14:30:00,84.13,84.08333666666665,84.77,90.11887525000036,84.06,83.35001,86.95
2003-03-17 14:30:00,86.78,85.65000000000002,86.95,90.01777525000034,85.08,83.22,87.35001
2003-03-18 14:30:00,87.28999,86.97333333333334,87.35001,89.91812520000036,86.82,86.28,88.16
2003-03-19 14:30:00,87.96001,87.6,88.16,89.83607525000036,87.42,86.67999,88.59
2003-03-20 14:30:00,88.14999,87.69666666666667,88.59,89.75367520000036,87.47,86.35001,89.88
2003-03-21 14:30:00,89.67,89.15999666666666,89.88,89.67397520000036,88.9,87.92999,88.14
2003-03-24 14:30:00,86.69,87.06000333333333,88.14,89.59012515000035,87.25,86.35001,88.25999
2003-03-25 14:30:00,87.52,87.40666333333333,88.25999,89.51102515000035,87.35,86.44,87.85001
2003-03-26 14:30:00,87.08,87.24333666666666,87.85001,89.42772510000036,87.33,86.8,87.66
2003-03-27 14:30:00,87.14999,86.93333333333334,87.66,89.35367500000038,86.83,85.99001,87.28
2003-03-28 14:30:00,86.71001,86.74667,87.28,89.27432505000036,86.76,86.25,86.59
2003-03-31 14:30:00,84.74001,85.24333333333334,86.59,89.19027510000036,85.49,84.39999,86.39
2003-04-01 14:30:00,86.03999,85.77999666666666,86.39,89.11347510000036,85.65,84.91,88.77
2003-04-02 14:30:00,88.12,88.13,88.77,89.03347510000036,88.14,87.5,88.99001
2003-04-03 14:30:00,87.7,88.11333333333334,88.99001,88.94712510000036,88.32,87.64999,88.59
2003-04-04 14:30:00,88.22,88.14333333333332,88.59,88.87562510000036,88.1,87.62,90.85001
2003-04-07 13:30:00,88.05,88.95666999999997,90.85001,88.80982505000038,89.41,87.97,88.64999
2003-04-08 13:30:00,88.19,88.18333333333334,88.64999,88.75437505000036,88.18,87.71001,89.10001
2003-04-09 13:30:00,87.03,87.63333666666664,89.10001,88.69052505000036,87.94,86.77,87.63
2003-04-10 13:30:00,87.50999,86.95,87.63,88.64027500000034,86.67,85.71001,88.70100000000001
2003-04-11 13:30:00,87.14999,87.57033,88.70100000000001,88.58742495000034,87.78,86.86,89.0
2003-04-14 13:30:00,88.95,88.31666666666666,89.0,88.53502500000035,88.0,87.0,89.78
2003-04-15 13:30:00,89.78,89.32666666666668,89.78,88.48912495000035,89.1,88.42,90.06599
2003-04-16 13:30:00,88.25,88.78199666666669,90.06599,88.44522495000034,89.05,88.03,89.72
2003-04-17 13:30:00,89.56,89.15799999999999,89.72,88.41817495000036,88.96,88.194,90.16
2003-04-21 13:30:00,89.64999,89.62333000000002,90.16,88.38887495000039,89.61,89.06,91.56
2003-04-22 13:30:00,91.34,90.59666666666664,91.56,88.34902495000038,90.22,88.89,92.35001
2003-04-23 13:30:00,92.17999,91.92333666666666,92.35001,88.31957485000038,91.8,91.24001,92.08
2003-04-24 13:30:00,91.36,91.46667,92.08,88.29837480000039,91.52,90.96001,91.47
2003-04-25 13:30:00,90.23,90.57333333333334,91.47,88.28892480000039,90.74,90.02,92.19
2003-04-28 13:30:00,91.78999,91.42666333333334,92.19,88.2835247500004,91.24,90.3,92.8
2003-04-29 13:30:00,91.78999,91.99665999999999,92.8,88.2832246500004,92.1,91.39999,92.57001
2003-04-30 13:30:00,91.91,91.96333666666666,92.57001,88.2810746500004,91.99,91.41,92.73100000000001
2003-05-01 13:30:00,91.89999,91.71033,92.73100000000001,88.28777460000042,91.62,90.5,93.47
2003-05-02 13:30:00,93.21001,92.72367,93.47,88.3001246000004,92.48,91.491,93.78
2003-05-05 13:30:00,93.03,93.10333333333334,93.78,88.3262746000004,93.14,92.5,94.38
2003-05-06 13:30:00,93.91,93.76333333333332,94.38,88.3722745500004,93.69,93.0,94.14
2003-05-07 13:30:00,93.39,93.50066666666667,94.14,88.4282245500004,93.56,92.97200000000001,93.33700999999999
2003-05-08 13:30:00,92.45,92.68900333333332,93.33700999999999,88.4907245500004,92.81,92.28,93.8
2003-05-09 13:30:00,93.73,93.38,93.8,88.53577455000038,93.2,92.61,95.12
2003-05-12 13:30:00,94.88,94.42666666666666,95.12,88.5901745500004,94.2,93.28,95.189
2003-05-13 13:30:00,94.71001,94.71966666666668,95.189,88.63572455000038,94.72,94.25999,95.24001
2003-05-14 13:30:00,94.50999,94.55333333333334,95.24001,88.65942450000038,94.58,93.91,95.33
2003-05-15 13:30:00,95.11,94.89666666666666,95.33,88.6802745000004,94.79,94.25,95.45
2003-05-16 13:30:00,94.87,94.85999666666667,95.45,88.6988245000004,94.85,94.25999,94.8905
2003-05-19 13:30:00,92.64999,93.29016333333334,94.8905,88.7181744500004,93.61,92.33,93.03
2003-05-20 13:30:00,92.46001,92.36233666666668,93.03,88.7465245500004,92.31,91.59700000000001,92.88
2003-05-21 13:30:00,92.64999,92.47999666666664,92.88,88.7909245000004,92.4,91.91,94.05
2003-05-22 13:30:00,93.57001,93.43333333333332,94.05,88.82582455000038,93.36,92.67999,93.98
2003-05-23 13:30:00,93.75999,93.62666333333333,93.98,88.8541244500004,93.56,93.14,95.84
2003-05-27 13:30:00,95.39999,94.80666,95.84,88.8763744000004,94.51,93.17999,96.47
2003-05-28 13:30:00,95.67,95.85666333333334,96.47,88.89827445000039,95.95,95.42999,96.82001
2003-05-29 13:30:00,95.42,95.77333666666668,96.82001,88.92227445000039,95.95,95.08,97.09
2003-05-30 13:30:00,96.95,96.53333333333336,97.09,88.96217445000038,96.32,95.56,98.45
2003-06-02 13:30:00,97.35001,97.49000333333332,98.45,88.98782450000039,97.56,96.67,97.84
2003-06-03 13:30:00,97.75,97.48000333333334,97.84,89.00907450000038,97.35,96.85001,99.35001
2003-06-04 13:30:00,99.16,98.69300333333337,99.35001,89.03877450000036,98.46,97.569,99.64999
2003-06-05 13:30:00,99.64999,99.18999333333332,99.64999,89.06002450000038,98.96,98.27,101.39999
2003-06-06 13:30:00,99.25999,99.92999333333334,101.39999,89.08437445000034,100.26,99.13,99.10001
2003-06-09 13:30:00,98.25,98.37333666666666,99.10001,89.09687445000036,98.44,97.77,99.25999
2003-06-10 13:30:00,99.25,98.89999666666668,99.25999,89.10972450000034,98.72,98.19,100.39
2003-06-11 13:30:00,100.3,99.80000333333334,100.39,89.13822445000038,99.55,98.71001,100.89999
2003-06-12 13:30:00,100.61,100.37666333333334,100.89999,89.16497450000038,100.26,99.62,100.74899
