time,open,high,low,close,Plot,Plot,Plot,Plot,MA,MA,MA,MA,EMA,EMA,Basis,Upper,Lower,MA,MA,MA,MA,VWAP,Volume,Volume MA,RSI,EMA Divergence,Min,Max,-Min,-Max,ATR,Plot,Plot,Histogram,MACD,Signal,HV,ROC,Plot,Plot,Plot,OnBalanceVolume
960557400,147.5,147.96875,145.625,146.59375,NaN,NaN,137.72222222222223,162.7236842105263,140.0786910000002,143.1440622,144.61937460000001,143.60859349999996,143.9696003240513,144.406268361481,143.64302846153836,151.18836188112954,136.0976950419472,140.0786910000002,143.1440622,144.61937460000001,143.60859349999996,146.72916666666666,3085300,6663424.95,55.8754499124915,NaN,1.5,2.75,NaN,NaN,2.898158693749327,0.4630201470191391,NaN,0.7128263409854453,0.9205902228102616,0.20776388182481634,23.118094366920204,6.2273550724637685,NaN,NaN,NaN,-67215746
960816600,146.96875,146.96875,144.875,144.875,NaN,NaN,137.83333333333334,162.85526315789474,140.1194722500002,143.13031220000002,144.5431246,143.71171849999996,144.00510619369635,144.45090946991138,144.17187461538452,150.98966468566317,137.35408454510588,140.1194722500002,143.13031220000002,144.5431246,143.71171849999996,145.57291666666666,3436800,6537224.9,51.54344121076759,NaN,1.5,2.75,NaN,NaN,2.840700929910089,0.5257276677141702,NaN,0.49939399745673063,0.8320063786457297,0.33261238118899905,25.233406356387416,1.5108386249178891,NaN,NaN,NaN,-70652546
960903000,144.8125,147.75,144.625,147.59375,NaN,NaN,137.94444444444446,162.98684210526315,140.1821285000002,143.15874970000002,144.4874996,143.82734349999996,144.14583732335532,144.75022761563412,144.73677846153836,151.37575353805664,138.0978033850201,140.1821285000002,143.15874970000002,144.4874996,143.82734349999996,146.65625,6551500,6642734.85,57.19656110172109,NaN,1.5,2.75,NaN,NaN,2.8610080063450822,0.9862654686570849,NaN,0.5099115907634958,0.9700018696433688,0.46009027887987297,19.884083051591503,3.3479212253829322,NaN,NaN,NaN,-64101046
960989400,148.25,148.875,147.1875,147.84375,NaN,NaN,138.05555555555554,163.1184210526316,140.2585347500002,143.19281220000002,144.4193746,143.89140599999996,144.29085350675317,145.04484879509752,145.50600923076914,150.98868378286244,140.02333467867584,140.2585347500002,143.19281220000002,144.4193746,143.89140599999996,147.96875,6407102,6553489.95,57.685417279049716,NaN,1.5,2.75,NaN,NaN,2.777186005891862,0.9776625964002584,NaN,0.5015332670171134,1.0870068626512648,0.5854735956341514,19.841525608828444,1.7419354838709677,NaN,NaN,NaN,-57693944
961075800,148.125,148.75,146.84375,148.15625,NaN,NaN,138.16666666666666,163.25,140.3390035000002,143.27093720000002,144.4674996,144.04140599999997,144.4424376829589,145.34117271937396,146.28725923076914,149.81486997344967,142.7596484880886,140.3390035000002,143.27093720000002,144.4674996,144.04140599999997,147.91666666666666,5776199,6546955,58.326126552677714,NaN,1.5,2.75,NaN,NaN,2.714976291185301,0.8822725984828061,NaN,0.48459606233522323,1.1912186735531805,0.7066226112179572,17.760483371159644,0.2113718030014796,NaN,NaN,NaN,-51917745
961162200,148.3125,148.3125,145.875,146.59375,NaN,NaN,138.27777777777777,163.3815789473684,140.4035347500002,143.3174997,144.4156246,144.18046849999996,144.5268028718625,145.4604657937193,146.58533615384607,149.4487796122427,143.72189269544944,140.4035347500002,143.3174997,144.4156246,144.18046849999996,146.92708333333334,5526199,6606999.9,53.92919623684615,NaN,1.5,2.75,NaN,NaN,2.695156556100636,0.8364157838113483,NaN,0.3424195810449492,1.1346470875241437,0.7922275064791945,16.083786011494595,-0.3610875106202209,NaN,NaN,NaN,-57443944
961421400,146.46875,149.15625,146.25,148.46875,NaN,NaN,138.38888888888889,149.15625,140.4853316500002,143.3940622,144.3753122,144.54765599999996,144.68138903375024,145.74696905146033,147.0204323076922,149.05850793700407,144.98235667838034,140.4853316500002,143.3940622,144.3753122,144.54765599999996,147.95833333333334,5090500,6535605,58.0190230456178,NaN,1.5,2.75,NaN,NaN,2.710234659236305,0.7788873409577232,NaN,0.34779144943294016,1.2269668182703697,0.8791753688374295,17.566761454081625,1.3654789844250053,NaN,NaN,NaN,-52353444
961507800,148.1875,148.875,147,147.9375,NaN,NaN,138.5,149.04449152542372,140.5451754000002,143.4709372,144.3053122,144.94140599999997,144.80907965987768,145.95559104655933,147.2223553846153,149.05317085552758,145.391539913703,140.5451754000002,143.4709372,144.3053122,144.94140599999997,147.9375,5662301,6276750.15,56.488906022716215,NaN,1.5,2.75,NaN,NaN,2.6505750407194264,0.9021071198763583,NaN,0.29100822206971233,1.24293564642457,0.9519274243548577,17.474838790807038,0.3072393366157969,NaN,NaN,NaN,-58015745
961594200,146.9375,148.4375,146.89062,147.84375,NaN,NaN,138.61111111111111,148.93273305084745,140.60705040000022,143.5906247,144.2453122,145.43359349999997,144.92808633988247,146.13541570879178,147.2223553846153,149.05317085552758,145.391539913703,140.60705040000022,143.5906247,144.2453122,145.43359349999997,147.72395666666668,3112700,6033425.2,56.20719543624191,NaN,1.5,2.75,NaN,NaN,2.571739680668038,0.5159092715693235,NaN,0.22550101675938583,1.2338036953040898,1.008302678544704,17.07353705120826,0.6381620931716656,NaN,NaN,NaN,-61128445
961680600,147.5625,147.6875,145,145.625,NaN,NaN,138.72222222222223,148.8209745762712,140.6611129000002,143.6506247,144.14968720000002,145.70234349999996,144.95541628733807,146.08680468890685,147.10697076923068,149.12707102710604,145.08687051135533,140.6611129000002,143.6506247,144.14968720000002,145.70234349999996,146.10416666666666,7486500,5853525.2,49.868652788029856,NaN,1.5,2.75,NaN,NaN,2.5911689891917495,1.2789728828706504,NaN,0.021833288987344712,1.035594289778885,1.0137610007915403,19.15065444492978,-0.6608399062033682,NaN,NaN,NaN,-68614945
961767000,145.8125,146.125,143.875,144.375,NaN,NaN,138.83333333333334,148.70921610169492,140.7092379000002,143.68499970000002,144.1115622,146.02890599999995,144.9326548643052,145.92377567091572,146.94591307692298,149.42547509835651,144.46635105548944,140.7092379000002,143.68499970000002,144.1115622,146.02890599999995,144.79166666666666,4469898,5663075.2,46.675134517726896,NaN,1.5,2.75,NaN,NaN,2.566799775678053,0.7893057821305286,NaN,-0.1959805794734908,0.7687852764496768,0.9647658559231675,19.660347622843144,-0.3451251078515962,NaN,NaN,NaN,-73084843
962026200,145.375,146.25,144.875,146.23437,NaN,NaN,138.94444444444446,148.59745762711864,140.7610347500002,143.7367184,144.1512496,146.44062449999996,144.98370251668538,145.95335608320946,146.84975923076914,149.33528073886748,144.3642377226708,140.7610347500002,143.7367184,144.1512496,146.44062449999996,145.78645666666668,5194801,5682115.25,51.63648716304089,NaN,1.5,2.75,NaN,NaN,2.517385505986763,0.9142371760234888,NaN,-0.21236340322855563,0.699311601887473,0.9116750051160286,20.020860464360343,-0.921028160067745,NaN,NaN,NaN,-67890042
962112600,145.98437,146.71875,145.01562,145.15625,NaN,NaN,139.05555555555554,148.48569915254237,140.8120504000002,143.7564059,144.2868746,146.56249949999997,144.9904690846585,145.87744121814188,146.71514384615375,149.35840006518194,144.07188762712556,140.8120504000002,143.7564059,144.2868746,146.56249949999997,145.63020666666668,4076600,5617815.15,48.80126327507427,NaN,1.5,2.75,NaN,NaN,2.459224398416279,0.7256557738465281,NaN,-0.28861406597236894,0.5509074226505675,0.8395214886229364,16.96209526543943,-1.8177975058127245,NaN,NaN,NaN,-71966642
962199000,145.625,146.98437,145.3125,145.5625,NaN,NaN,139.16666666666666,148.3739406779661,140.8695504000002,143.7860934,144.3831246,146.69999949999996,145.01290166957386,145.84744681641408,146.63581692307682,149.3498350432442,143.92179880290942,140.8695504000002,143.7860934,144.3831246,146.69999949999996,145.95312333333334,5320102,5580995.25,49.917176512552174,NaN,1.5,2.75,NaN,NaN,2.414145512815117,0.953253275031904,NaN,-0.30300470914427335,0.46076560219259477,0.7637703113368681,17.053268959777416,-1.7506855093862055,NaN,NaN,NaN,-66646540
962285400,144.75,145.75,143.51562,144.1875,NaN,NaN,143.51562,148.26218220338984,140.9308004000002,143.8042184,144.37749960000002,146.64374949999996,144.98053297664939,145.68935664342226,146.5829323076922,149.45436068475976,143.71150393062464,140.9308004000002,143.8042184,144.37749960000002,146.64374949999996,144.48437333333334,6339199,5449875.1,46.24338263398009,NaN,1.5,2.75,NaN,NaN,2.401305119042608,1.1631824369699777,NaN,-0.3908529138332921,0.2752041690452529,0.666057082878545,17.435054532592062,-1.6414410573438498,NaN,NaN,NaN,-72985739
962371800,143.9375,145.59375,143.89062,145.28125,NaN,NaN,143.7962448,148.15042372881356,140.99494105000022,143.8139059,144.4206246,146.51562449999997,144.9923258010945,145.6504893440487,146.4050476923076,149.29044030684204,143.51965507777314,140.99494105000022,143.8139059,144.4206246,146.51562449999997,144.92187333333334,7396602,5371595.25,49.43157317021923,NaN,1.5,2.75,NaN,NaN,2.351435467682421,1.3769842394584737,NaN,-0.36169705651779493,0.2139357622313014,0.5756328187490963,17.54294031964077,-2.146916438644496,NaN,NaN,NaN,-65589137
962631000,145.4375,147.4375,145.1875,147.28125,NaN,NaN,144.0768696,148.0386652542373,141.06259730000022,143.8739059,144.4899996,146.52343699999997,145.0820875343849,145.80579988271074,146.36177846153836,149.17555618315075,143.54800073992598,141.06259730000022,143.8739059,144.4899996,146.52343699999997,146.63541666666666,1431900,5093285.15,54.719878608140796,NaN,1.5,2.75,NaN,NaN,2.344190077133677,0.28113485851071973,NaN,-0.2020745795111314,0.32303959436018204,0.5251141738713134,17.822118173847418,-0.4435994930291508,NaN,NaN,NaN,-64157237
962803800,146.375,146.65625,144.375,144.625,NaN,NaN,144.3574944,147.926906779661,141.1179098000002,143.9045309,144.53749960000002,146.43124949999998,145.06416253303647,145.693342751024,146.09014384615375,148.83960158587408,143.34068610643342,141.1179098000002,143.9045309,144.53749960000002,146.43124949999998,145.21875,2714800,4986080.25,47.60007007098677,NaN,1.5,2.75,NaN,NaN,2.3843372144812713,0.5444757933849942,NaN,-0.2657362551576151,0.19294385492429456,0.4586801100819097,20.43217862612339,-2.17712957091524,NaN,NaN,NaN,-66872037
962890200,144.9375,146.46875,144.21875,145.75,NaN,NaN,144.6381192,147.81514830508473,141.19290980000022,143.9751559,144.48937460000002,146.34453099999996,145.09105811997622,145.69873867949792,146.0252399999999,148.76389486975683,143.286585130243,141.19290980000022,143.9751559,144.48937460000002,146.34453099999996,145.47916666666666,5382898,5009250.15,50.53558520342799,NaN,1.5,2.75,NaN,NaN,2.3747416991611803,1.0745915733515523,NaN,-0.22409465373194354,0.17856179291698027,0.4026564466489238,21.225812518878453,0.08583690987124463,NaN,NaN,NaN,-61489139
962976600,146.6875,148.78125,146.25,148.09375,NaN,NaN,144.918744,147.70338983050848,141.28037075000023,144.0610934,144.5215622,146.40390599999995,145.20881074272225,145.92683499573621,145.99639384615375,148.6376595277886,143.3551281645189,141.28037075000023,144.0610934,144.5215622,146.40390599999995,147.70833333333334,3021300,4874160.05,56.05854064691287,NaN,1.5,2.75,NaN,NaN,2.421635149221096,0.6198606465538611,NaN,-0.04034538503382612,0.3522247153566411,0.39257010039046725,21.37936036969441,2.5757575757575757,NaN,NaN,NaN,-58467839
963235800,147.875,148.90625,147.53125,147.84375,NaN,NaN,145.1993688,147.5916313559322,141.38021450000022,144.1285934,144.55843720000001,146.46640599999995,145.31214169398805,146.10939832947562,145.9891823076922,148.6096391017015,143.3687255136829,141.38021450000022,144.1285934,144.55843720000001,146.46640599999995,148.09375,2814500,4860620.05,55.34863765454436,NaN,1.5,2.75,NaN,NaN,2.3468754957053037,0.5790413509074835,NaN,0.057406665897694165,0.46432843276258495,0.4069217668648908,20.511797569459542,1.1005483868122024,NaN,NaN,NaN,-61282339
963322200,147.46875,149.125,147.15625,148.15625,NaN,NaN,145.47999360000003,147.47987288135593,141.48224575000023,144.2182809,144.61968720000002,146.63046849999995,145.42367535304734,146.30433658381128,146.01322076923068,148.70602193693242,143.32041960152895,141.48224575000023,144.2182809,144.61968720000002,146.63046849999995,148.14583333333334,5420699,4959815,56.09705792256388,NaN,1.5,2.75,NaN,NaN,2.319866531726354,1.09292362719174,NaN,0.1318995972322849,0.5717962634052469,0.439896666172962,19.415036634061217,2.0667384284176533,NaN,NaN,NaN,-55861640
963408600,149.28125,150.125,148.6875,149.125,NaN,NaN,145.76061840000003,147.36811440677965,141.58490200000023,144.3267184,144.6609372,146.70703099999997,145.56882533920236,146.57297119487686,146.28245153846143,149.42797220426,143.13693087266287,141.58490200000023,144.3267184,144.6609372,146.70703099999997,149.3125,5800699,4922274.95,58.423565370157824,NaN,1.5,2.75,NaN,NaN,2.294786779460186,1.1784589562596457,NaN,0.2294888364709956,0.7267577117617066,0.49726887529071095,18.765022104738385,2.4474023185916702,NaN,NaN,NaN,-50060941
963495000,149.98437,150.375,149.1875,149.78125,NaN,NaN,146.04124320000003,147.25635593220338,141.6920895000002,144.4714059,144.7740622,146.80390599999996,145.73401846315522,146.87852155726955,146.69831692307682,150.14065168125182,143.2559821649018,141.6920895000002,144.4714059,144.7740622,146.80390599999996,149.78125,5354102,4869624.95,59.971053296232256,NaN,1.5,2.75,NaN,NaN,2.2201591523558872,1.099489602376873,NaN,0.3159725334525235,0.8922345421063653,0.5762620086538418,18.79033049802339,3.87949718248808,NaN,NaN,NaN,-44706839
963581400,150.4375,151.25,149.67187,151.25,NaN,NaN,146.32186800000002,147.14459745762713,141.81427700000023,144.6342184,144.9665622,146.95859349999995,145.9503314646001,147.2948528375296,147.0841346153845,151.27492584606267,142.89334338470633,141.81427700000023,144.6342184,144.9665622,146.95859349999995,150.72395666666668,5335199,4847574.95,63.26643934903567,NaN,1.5,2.75,NaN,NaN,2.174299927187609,1.100591337943109,NaN,0.44209355992749133,1.128878958563206,0.6867853986357146,17.35749161288583,4.108410410841041,NaN,NaN,NaN,-39371640
963840600,150.98437,151.98437,150.6875,151,NaN,NaN,146.60249280000002,151.98437,141.92552700000022,144.7785934,145.1503122,147.17890599999996,146.1483576816746,147.6477239958601,147.53365384615375,152.04242344865864,143.02488424364887,141.92552700000022,144.7785934,145.1503122,147.17890599999996,151.22395666666668,3933000,4767915,62.32589885210732,NaN,1.5,2.75,NaN,NaN,2.1116263609599235,0.8248888665171255,NaN,0.4757527936773205,1.2814763907323652,0.8057235970550447,17.620865413017775,2.5249310417992787,NaN,NaN,NaN,-43304640
963927000,150.625,150.625,149.34375,149.76562,NaN,NaN,146.88311760000002,152.13321842105265,142.0320113500002,144.9381246,145.2749996,147.24374949999998,146.29021110592268,147.84942837720675,147.85697076923068,152.35676722338007,143.3571743150813,142.0320113500002,144.9381246,145.2749996,147.24374949999998,149.91145666666668,4245602,4725670.1,57.760014067681475,NaN,1.5,2.75,NaN,NaN,2.0790994780342147,0.8984126928369376,NaN,0.38578912561672873,1.2879600040759556,0.9021708784592268,17.636580441246632,3.5544477095937856,NaN,NaN,NaN,-47550242
964013400,149.46875,149.90625,148.25,148.6875,NaN,NaN,147.16374240000002,152.28206684210528,142.1216988500002,145.09171840000002,145.39968720000002,147.28124949999997,146.38422243510217,147.92924472223467,148.20312461538452,152.18282762663702,144.22342160413203,142.1216988500002,145.09171840000002,145.39968720000002,147.28124949999997,148.94791666666666,8294199,4857265,54.03655197669693,NaN,1.5,2.75,NaN,NaN,2.0488959438889136,1.707586265110098,NaN,0.23214991850634603,1.1923582765921594,0.9602083580858134,13.834816039062707,2.0154373927958833,NaN,NaN,NaN,-55844441
964099800,149,150.625,148.8125,150.625,NaN,NaN,147.44436720000002,152.4309152631579,142.22169885000022,145.2367184,145.58593720000002,147.42031199999997,146.5505274376472,148.1859833201171,148.6141823076922,152.4010079218867,144.8273566934977,142.22169885000022,145.2367184,145.58593720000002,147.42031199999997,150.02083333333334,4283000,4915780,59.134921148426166,NaN,1.5,2.75,NaN,NaN,2.0409390907539913,0.8712757690539447,NaN,0.23857484497164716,1.2584269143003723,1.0198520693287252,14.804314658944142,1.7092213547161847,NaN,NaN,NaN,-51561441
964186200,149.75,149.75,147.6875,147.6875,NaN,NaN,147.72499200000001,152.57976368421055,142.29701135000022,145.33921840000002,145.77718720000001,147.52343699999997,146.59511459695514,148.13850871820117,148.6454323076922,152.39425747771554,144.89660713766887,142.29701135000022,145.33921840000002,145.77718720000001,147.52343699999997,148.375,5370398,4809974.9,50.06729414338772,NaN,1.5,2.75,NaN,NaN,2.1049791557001347,1.1165126869996764,NaN,0.03333319270108959,1.0615185602050872,1.0281853675039976,17.52399764698566,-0.1056859015007398,NaN,NaN,NaN,-56931839
964445400,148.125,148.85937,146.5625,146.84375,NaN,NaN,148.0056168,152.72861210526318,142.3718551000002,145.4232809,145.8884372,147.64687449999997,146.60486500491768,148.01519836408676,148.8161053846153,151.9724418838224,145.6597688854082,142.3718551000002,145.4232809,145.8884372,147.64687449999997,147.42187333333334,5625301,4867745.05,47.80004859818916,NaN,1.5,2.75,NaN,NaN,2.1186856445786977,1.1556276966477528,NaN,-0.16027560337079483,0.8278408632905041,0.9881164666612989,17.793945351413353,-0.8858890529424173,NaN,NaN,NaN,-62557140
964531800,147.75,147.84375,146.78125,147.3125,NaN,NaN,148.2862416,152.87746052631582,142.43904260000022,145.51109340000002,145.9784372,147.70078099999995,146.6326153968817,147.94827471036422,148.9362976923076,151.71257199459887,146.1600233900163,142.43904260000022,145.51109340000002,145.9784372,147.70078099999995,147.3125,4488801,4832445.05,49.17699475016541,NaN,1.5,2.75,NaN,NaN,2.0432438128230763,0.928888161904707,NaN,-0.25231787324860533,0.6727191251005422,0.9250369983491475,17.866038784183015,-1.2154233025984913,NaN,NaN,NaN,-58068339
964618200,146.96875,147.15625,145.64062,145.875,NaN,NaN,148.5668664,153.02630894736845,142.50013635000022,145.5585934,145.9903122,147.73671849999997,146.60290498916086,147.75081997604383,148.76562461538452,151.96817157355918,145.56307765720987,142.50013635000022,145.5585934,145.9903122,147.73671849999997,146.22395666666668,11773301,5217280.1,45.23619654768036,NaN,1.5,2.75,NaN,NaN,2.016717826192856,2.2565974558276065,NaN,-0.3969525424795547,0.42884632024970415,0.8257988627292588,17.951550632287933,-2.6079699561861047,NaN,NaN,NaN,-69841640
964704600,145.9375,146.625,144.6875,145.375,NaN,NaN,148.84749120000004,153.17515736842108,142.56904260000022,145.6142184,145.9665622,147.72734349999996,146.55475185233104,147.5245514068968,148.57572076923068,152.23466787160933,144.91677366685204,142.56904260000022,145.6142184,145.9665622,147.72734349999996,145.5625,7640000,5333275,43.91790737818201,NaN,1.5,2.75,NaN,NaN,2.011059410036223,1.4325156681401203,NaN,-0.5062353254137985,0.1930047059620108,0.6992400313758093,17.45574008602879,-3.884297520661157,NaN,NaN,NaN,-77481640
964791000,145.71875,145.90625,141.51562,142.09375,NaN,NaN,141.51562,153.32400578947372,142.6385738500002,145.6646872,145.9053122,147.62265599999995,146.37981060322002,147.00733222528757,148.10937461538452,153.14840446516686,143.0703447656022,142.6385738500002,145.6646872,145.9053122,147.62265599999995,143.17187333333334,6217102,5327170.15,36.41744446272771,NaN,1.5,2.75,NaN,NaN,2.181028737890778,1.1670552704234536,NaN,-0.7639705116198464,-0.2557231081489988,0.5082474034708476,18.718613831095027,-5.89817880794702,NaN,NaN,NaN,-83698742
965050200,142.9375,144.125,142.0625,142.90625,NaN,NaN,141.41562000000002,153.47285421052632,142.71232385000022,145.7249997,145.8871872,147.50390599999997,146.24359254034866,146.61675296573637,147.63100923076914,153.33093087782927,141.931087583709,142.71232385000022,145.7249997,145.8871872,147.50390599999997,143.03125,5235000,5219090.05,39.187009221708244,NaN,1.5,2.75,NaN,NaN,2.172562399470008,1.0030484145411518,NaN,-0.8382470792626697,-0.5395614456074895,0.2986856336551802,19.81949195974953,-4.58006984513536,NaN,NaN,NaN,-78463742
965136600,143.625,144.71875,143.125,143.875,NaN,NaN,141.31562000000002,153.62170263157896,142.80732385000022,145.7549997,145.9421872,147.33359349999995,146.1507065583742,146.35563363566624,147.1766823076922,153.0572971010381,141.2960675143463,142.80732385000022,145.7549997,145.9421872,147.33359349999995,143.90625,3939600,5344475.05,42.408135235129755,NaN,1.5,2.75,NaN,NaN,2.1468436566507214,0.7371350718533152,NaN,-0.7817595939369862,-0.6785138587660526,0.1032457351709336,20.901862283803325,-3.2366540563261874,NaN,NaN,NaN,-74524142
965223000,143.875,145.40625,143.625,144.59375,NaN,NaN,141.21562,153.7705510526316,142.90138635000022,145.7990622,146.0328122,147.33203099999997,146.08964943843796,146.18783519417423,146.66466307692298,152.18558253515596,141.14374361869,142.90138635000022,145.7990622,146.0328122,147.33203099999997,144.54166666666666,7432898,5580379.95,44.74655017582096,NaN,1.5,2.75,NaN,NaN,2.120729824032813,1.3319698777858306,NaN,-0.6604455285593789,-0.72231117552829,-0.06186564696891114,21.382707619656,-4.004149377593361,NaN,NaN,NaN,-67091244
965309400,142.875,145.8125,142.625,145.59375,NaN,NaN,141.11562,153.91939947368422,142.9943551000002,145.8690622,146.1846872,147.32421849999997,146.07020240163646,146.13125565187192,146.2487976923076,151.1842340538152,141.31336133079998,142.9943551000002,145.8690622,146.1846872,147.32421849999997,144.67708333333334,4544801,5538475.1,47.91522762167359,NaN,1.5,2.75,NaN,NaN,2.196927693744755,0.8205870601458514,NaN,-0.48540489557113936,-0.6686217664328353,-0.18321687086169597,19.992561554269127,-1.417689377909437,NaN,NaN,NaN,-62546443
965395800,146.3125,146.71875,145.40625,146.375,NaN,NaN,141.01562,154.06824789473686,143.08498010000022,145.9665622,146.30718720000002,147.23828099999997,146.08215524863112,146.1544693993127,145.98798076923066,150.4919546063585,141.48400693210283,143.08498010000022,145.9665622,146.30718720000002,147.23828099999997,146.16666666666666,3679600,5571390.1,50.31262170730785,NaN,1.5,2.75,NaN,NaN,2.1337542870487014,0.6604455861024703,NaN,-0.29871918809912146,-0.5566158559855978,-0.25789666788647636,17.5441548574726,-0.3192168546499255,NaN,NaN,NaN,-58866843
965655000,146.71875,148.4375,146.375,148.125,NaN,NaN,140.91562000000002,154.2170963157895,143.1806051000002,146.0496872,146.5128122,147.25234349999997,146.16226680750833,146.34213898033053,145.94471153846143,150.35392895484378,141.5354941220791,143.1806051000002,146.0496872,146.5128122,147.25234349999997,147.64583333333334,4134500,5637390.1,55.27831116467261,NaN,1.5,2.75,NaN,NaN,2.1286646951166515,0.7334067585636836,NaN,-0.05201674353471131,-0.32291759730486547,-0.27090085377015416,18.642001607821808,0.5515485787017395,NaN,NaN,NaN,-54732343
965741400,147.5,148.8125,147.5,148.6875,NaN,NaN,140.81562000000002,154.36594473684212,143.27357385000022,146.0731247,146.72656220000002,147.27890599999995,146.26129556015508,146.56550669648954,145.79567307692298,149.65922746568077,141.9321186881652,143.27357385000022,146.0731247,146.72656220000002,147.27890599999995,148.33333333333334,3591700,5545940.15,56.77368856774679,NaN,1.5,2.75,NaN,NaN,2.0703672168940335,0.6476268951441894,NaN,0.14370556021818565,-0.09126890349742212,-0.23497446371560776,18.672562261038394,1.9280205655526992,NaN,NaN,NaN,-51140643
965827800,149.14062,149.21875,147.375,147.4375,NaN,NaN,140.71562,154.51479315789476,143.36357385000022,146.07812470000002,146.8209372,147.19453099999996,146.30742122446273,146.64855367777625,145.7764423076922,149.60446447302886,141.94842014235556,143.36357385000022,146.07812470000002,146.8209372,147.19453099999996,148.01041666666666,5350898,5523450.1,52.56720072075344,NaN,1.5,2.75,NaN,NaN,2.054180272830174,0.9687600871057024,NaN,0.18121736307149824,-0.00845275987623495,-0.1896701229477332,18.40078572647084,1.418744625967326,NaN,NaN,NaN,-56491541
965914200,147.53125,147.85937,146.28125,146.71875,NaN,NaN,140.61562,154.6636415789474,143.4581051000002,146.0774997,146.8990622,147.04140599999997,146.32355176467988,146.65523904179756,145.76682692307682,149.5846916373407,141.94896220881293,143.4581051000002,146.0774997,146.8990622,147.04140599999997,146.95312333333334,4188398,5465164.9,50.26120776724161,NaN,1.5,2.75,NaN,NaN,2.0201759676280195,0.7663809009678738,NaN,0.15108956119301087,-0.0008081714564696085,-0.15189773264948048,18.548747656870216,3.2548933362656696,NaN,NaN,NaN,-60679939
966000600,146.625,148,145.5625,147.32812,NaN,NaN,140.51562,154.81249000000003,143.5441207000002,146.0589059,146.9393746,146.84531199999998,146.36294659743754,146.71932294257874,145.76802846153836,149.5878475356509,141.94820938742583,143.5441207000002,146.0589059,146.9393746,146.84531199999998,146.96354,5080898,5452449.85,52.17665829674033,NaN,1.5,2.75,NaN,NaN,2.049984827083161,0.9318559802984708,NaN,0.16455906662109204,0.05380110062688459,-0.11075796599420745,10.743224327406372,3.09424535315986,NaN,NaN,NaN,-55599041
966259800,147.78125,149.5625,147.0625,149.28125,NaN,NaN,140.41562000000002,154.96133842105266,143.6177144500002,146.0507809,146.9681246,146.75937449999998,146.47738986812627,146.96331599566648,146.0300476923076,150.28570771993924,141.77438766467594,143.6177144500002,146.0507809,146.9681246,146.75937449999998,148.63541666666666,2917200,5401659.85,57.787768293413095,NaN,1.5,2.75,NaN,NaN,2.0821287680057923,0.5400562199413576,NaN,0.2900289864488149,0.25177826706681117,-0.03825071938200372,12.045792034673925,3.7576020851433536,NaN,NaN,NaN,-52681841
966346200,149.34375,149.8125,148.5625,149.15625,NaN,NaN,140.31562000000002,155.1101868421053,143.6784957000002,146.01734340000002,147.00874960000002,146.72890599999997,146.58244320663113,147.17216685322205,146.32091307692298,150.8648458375936,141.77698031625235,143.6784957000002,146.01734340000002,147.00874960000002,146.72890599999997,149.17708333333334,5547602,5466759.85,57.324203507943736,NaN,1.5,2.75,NaN,NaN,2.0226909988625215,1.01478794609937,NaN,0.34583881925070536,0.394047804681378,0.04820898543067263,12.279483380692742,3.1553922628052735,NaN,NaN,NaN,-58229443
966432600,149.3125,149.9375,147.84375,148.625,NaN,NaN,140.21562,155.25903526315793,143.74380820000022,145.96796840000002,147.05187460000002,146.72578099999996,146.66254347303774,147.31053191481996,146.82331692307682,150.79484597501985,142.85178787113378,143.74380820000022,145.96796840000002,147.05187460000002,146.72578099999996,148.80208333333334,5136898,5308894.8,55.29406059082173,NaN,1.5,2.75,NaN,NaN,2.027766641800913,0.9676021457422739,NaN,0.32834725283708244,0.45864305147702567,0.13029579863994323,12.89198748396426,2.0819918437432925,NaN,NaN,NaN,-63366341
966519000,148.6875,150.4375,148.34375,150.1875,NaN,NaN,140.11562,155.40788368421056,143.8217769500002,145.9504684,147.1059372,146.70390599999996,146.80077706233038,147.5845288753133,147.38341307692298,151.02752335807293,143.73930279577303,143.8217769500002,145.9504684,147.1059372,146.70390599999996,149.65625,5612801,5375384.85,59.803126883886236,NaN,1.5,2.75,NaN,NaN,2.0324797388151334,1.0441672841340839,NaN,0.39869859010533915,0.6286690362716172,0.22997044616627804,13.459717579196969,2.604611443210931,NaN,NaN,NaN,-57753540
966605400,150.375,150.375,149.21875,149.6875,NaN,NaN,140.01562,155.5567321052632,143.8927144500002,145.93671840000002,147.16156220000002,146.80390599999996,146.91398188341546,147.7848118395692,147.83052846153836,151.0439378762642,144.61711904681252,143.8927144500002,145.93671840000002,147.16156220000002,146.80390599999996,149.76041666666666,4620801,5337905,57.79430646803803,NaN,1.5,2.75,NaN,NaN,1.9698919003283382,0.8656581561492758,NaN,0.3878875778926377,0.7148299185320752,0.3269423406394375,13.84605988192082,1.0548523206751055,NaN,NaN,NaN,-62374341
966864600,150.03125,150.71875,149.40625,150.5625,NaN,NaN,139.91562000000002,155.70558052631583,143.9628707000002,145.93015590000002,147.24093720000002,146.98984349999995,147.0570610252423,148.049353569134,148.28966307692298,151.2146732233304,145.36465293051555,143.9628707000002,145.93015590000002,147.24093720000002,146.98984349999995,150.22916666666666,2359900,5174634.95,60.307078113817276,NaN,1.5,2.75,NaN,NaN,1.922935336019171,0.45605149402857875,NaN,0.41363752202351795,0.843989243168835,0.430351721145317,12.693021477195668,1.2610340479192939,NaN,NaN,NaN,-60014441
