Date,tmr_high,tmr_low,y_hat_high,y_hat_low
2004-09-22,111.69999694824219,110.94999694824219,112.34575820721555,110.82269746414266
2004-09-23,111.7300033569336,111.12999725341797,111.75585530621535,110.82190995276135
2004-09-30,113.6500015258789,112.20999908447266,112.14509264196019,110.95650812600674
2004-10-04,114.16000366210938,113.54000091552734,114.42401882176888,113.35530200368758
2004-10-08,113.0199966430664,112.63999938964844,113.47544213595143,112.23964847502852
2004-10-15,111.9000015258789,110.69999694824219,111.78480432215738,110.61815923459343
2004-10-22,110.12000274658203,109.3499984741211,110.85018036523859,109.2425029445178
2004-10-27,113.55999755859375,112.48999786376953,113.03425042546813,111.89224590505941
2004-11-02,115.36000061035156,114.23999786376953,114.46814954070835,113.18041975719963
2004-11-09,117.55000305175781,116.76000213623047,117.48570349972472,116.52115705457523
2004-11-10,118.12000274658203,117.0999984741211,117.48739657523377,116.61563294526131
2004-11-12,118.7699966430664,118.2300033569336,118.83503373153275,117.31448128428214
2004-11-17,118.80000305175781,118.2300033569336,118.91406924364894,117.87008295518535
2004-11-24,118.9800033569336,118.30000305175781,119.01008888926229,117.87903764361673
2004-11-26,119.01000213623047,117.4800033569336,118.9745853783498,117.81547595586346
2004-11-29,118.23999786376953,117.63999938964844,118.74903831879011,117.54632924399203
2004-12-01,119.87000274658203,119.01000213623047,119.40851649932061,118.31884676988214
2004-12-10,120.4000015258789,119.3499984741211,119.75235211232287,118.71932012385352
2004-12-16,119.97000122070312,119.16000366210938,121.23935577929306,120.20726117136404
2004-12-28,121.4000015258789,120.94999694824219,121.61388329118209,120.56166286526832
2004-12-30,121.66000366210938,120.80000305175781,121.76708561211504,120.50988490279008
2005-01-12,118.7300033569336,117.5,119.11855851822142,117.88441598646256
2005-01-14,119.62000274658203,117.94999694824219,119.0424094459055,117.73432852192066
2005-01-20,118.0,116.6500015258789,118.02093525682196,116.92550574106426
2005-01-24,117.47000122070312,116.72000122070312,117.70755536447051,116.21501491944603
2005-01-25,117.5999984741211,117.04000091552734,117.82400574282886,116.76078858679784
2005-01-27,117.55000305175781,116.61000061035156,118.02915784404014,117.07420298274417
2005-02-03,120.43000030517578,118.9800033569336,119.28141801761025,118.27813477182788
2005-02-07,120.6500015258789,120.06999969482422,120.57158864098143,119.59013125699373
2005-02-09,120.0199966430664,119.26000213623047,120.18495312354698,118.90552002486601
2005-02-23,120.31999969482422,118.9800033569336,119.9654469338701,118.5739704863033
2005-03-10,121.72000122070312,120.16000366210938,121.67930090380204,120.5970741347219
2005-03-11,121.16000366210938,120.27999877929688,121.11754607368566,119.84574801751234
2005-03-15,120.16000366210938,118.9000015258789,120.78181229434473,119.63493625995302
2005-03-24,117.94000244140625,117.30999755859375,117.94517453769237,116.7168082649588
2005-03-30,118.45999908447266,117.87000274658203,118.82786672375963,117.60494312484387
2005-04-19,115.62999725341797,113.55000305175781,116.03621350943331,114.58432958899063
2005-04-21,116.5,114.2699966430664,116.51138679126007,114.94665977837096
2005-04-22,116.5,115.72000122070312,116.36699734182669,114.85722776499344
2005-04-25,116.7699966430664,115.1500015258789,117.1950719213024,115.21050433308015
2005-05-04,118.0,116.73999786376953,117.72624784002886,116.64728429165525
2005-05-10,117.4000015258789,115.8499984741211,117.76400241036184,116.54172975437805
2005-05-11,117.58999633789062,115.94999694824219,117.76069931196942,116.20553392635911
2005-05-16,117.69999694824219,116.16000366210938,117.81198080569021,115.85627428994763
2005-05-18,119.41000366210938,118.69999694824219,119.15790016465418,117.89251595067572
2005-05-24,119.87000274658203,118.83000183105469,120.05428308281189,119.05793860947573
2005-05-25,120.20999908447266,119.62000274658203,119.98281829100566,119.01800302443955
2005-06-03,120.19999694824219,119.55000305175781,120.78792053074409,119.73295064201952
2005-06-16,121.9000015258789,121.22000122070312,121.7140786310358,120.59537855095563
2005-06-17,121.83999633789062,120.94000244140625,121.79354644522071,120.53469807115522
2005-06-20,121.6500015258789,121.02999877929688,121.80484310222775,120.5554182335075
2005-06-30,119.80000305175781,119.20999908447266,119.74116730370821,118.65581389946817
2005-07-01,120.6500015258789,119.19000244140625,120.07880687960562,118.7209866758489
2005-07-07,121.31999969482422,119.72000122070312,120.55737527538629,118.8461593671612
2005-07-08,122.0999984741211,121.30999755859375,121.55568877973187,120.47715409247219
2005-07-14,123.04000091552734,122.36000061035156,123.26122734646677,122.21552769270829
2005-07-20,123.61000061035156,122.47000122070312,124.13762055545584,123.15514653795833
2005-08-01,124.5999984741211,123.73999786376953,124.25578410254658,123.36739329727222
2005-08-02,124.73999786376953,124.12000274658203,124.99515138538395,123.80112225524547
2005-08-09,124.5,122.81999969482422,123.92111780750942,122.78284455439832
2005-08-12,123.87000274658203,122.83000183105469,123.61827015437414,122.22294033957947
2005-08-15,123.5199966430664,122.08999633789062,124.12062949513471,123.14419273777213
2005-08-19,123.2300033569336,121.87999725341797,123.22111884295691,122.0901615326044
2005-08-22,122.61000061035156,121.1500015258789,123.14526377869866,121.93973498257226
2005-08-30,122.66000366210938,120.73999786376953,121.66532385359731,120.69458605080511
2005-08-31,123.1500015258789,121.13999938964844,122.86169623616775,121.8277940847983
2005-09-07,124.0,123.30999755859375,124.33284285909662,123.26771112601811
2005-09-09,124.66999816894531,124.2699966430664,124.99853875499304,123.76806757057469
2005-09-12,124.41999816894531,123.5199966430664,125.010656617261,124.13338753975579
2005-09-13,123.91999816894531,123.0199966430664,124.32566032096666,123.44453135316074
2005-09-16,123.55000305175781,122.63999938964844,124.16942571834628,123.16402679561509
2005-09-19,123.61000061035156,121.87000274658203,123.79259189015053,122.45450305150676
2005-09-21,121.66000366210938,120.44000244140625,121.8986289592059,120.45336087817054
2005-09-28,122.86000061035156,121.08000183105469,122.10478471658338,120.93307466736604
2005-09-29,123.04000091552734,121.73999786376953,122.93990877844735,121.85519872068988
2005-09-30,123.33999633789062,122.44999694824219,123.45541384963377,122.19407302794168
2005-10-04,121.30999755859375,119.56999969482422,122.09121518321723,120.66521047340936
2005-10-05,120.26000213623047,118.16999816894531,120.365291263404,118.91311671708735
2005-10-06,120.05000305175781,119.12999725341797,119.75485383111354,118.30275411202989
2005-10-20,118.77999877929688,117.51000213623047,118.72446630067022,117.29784197401702
2005-10-25,120.54000091552734,119.19000244140625,120.48968091366177,119.42708722709288
2005-10-28,121.30000305175781,120.12999725341797,120.43697922463441,118.79278806598319
2005-11-01,121.75,120.12999725341797,120.90807879324801,120.01107391189126
2005-11-17,125.27999877929688,124.33000183105469,124.91623740922934,123.64055525490862
2005-11-22,127.41000366210938,126.20999908447266,126.95357402492255,125.40040818481069
2005-11-30,127.02999877929688,125.9800033569336,126.56146843342775,125.10378768428158
2005-12-01,127.08000183105469,126.5,127.11663394927321,126.12816260044912
2005-12-06,126.87000274658203,125.68000030517578,127.53951576825435,126.21027960965439
2005-12-09,126.86000061035156,125.95999908447266,127.11726167931658,125.72045635360381
2005-12-13,128.08999633789062,127.13999938964844,127.82502730377448,126.77637412441464
2005-12-15,127.36000061035156,126.36000061035156,128.24589676939974,127.11466598237214
2005-12-21,126.69000244140625,126.08000183105469,126.78483645783308,125.3338810235907
2006-01-04,127.58999633789062,126.87999725341797,127.908356485409,126.77706724468158
2006-01-06,129.05999755859375,128.3800048828125,128.77441252264938,127.5548041738365
2006-01-10,129.44000244140625,128.72999572753906,129.097388898304,127.87809213590361
2006-01-11,129.27999877929688,128.44000244140625,129.49687738264362,128.03812674789359
2006-01-12,128.89999389648438,128.1999969482422,129.15890729803843,128.04648879143707
2006-01-25,127.66999816894531,126.76000213623047,127.36359214664772,125.75506422744897
2006-01-26,128.66000366210938,127.44999694824219,128.24537479040174,126.82042634780301
2006-02-13,128.02999877929688,126.20999908447266,127.03407766072594,125.67261089697078
2006-02-22,129.63999938964844,128.27999877929688,129.49629160721813,128.29519120602242
2006-02-23,129.47999572753906,128.75999450683594,129.50518675271096,128.22356146763784
2006-02-24,130.0399932861328,129.27999877929688,129.56584210189004,128.37936585381183
2006-02-28,129.49000549316406,128.5,128.8174323240476,127.47087313806573
2006-03-02,130.07000732421875,128.64999389648438,129.6521296588634,128.38671832288335
2006-03-03,129.17999267578125,127.8499984741211,129.3677259742716,128.144683690364
2006-03-07,128.44000244140625,127.18000030517578,128.5472665873535,127.22876232381896
2006-03-09,128.83999633789062,127.44000244140625,128.41789352490898,127.00628006030371
2006-03-13,130.22999572753906,128.61000061035156,129.30299920760694,128.15000146023473
2006-03-20,130.99000549316406,129.4499969482422,130.96503268013754,130.01755572969546
2006-03-23,130.57000732421875,129.74000549316406,130.67132152065113,129.40668237238626
2006-03-24,130.27999877929688,129.74000549316406,130.76246141941374,129.36605679429135
2006-03-29,130.97999572753906,129.5500030517578,130.58485707430034,129.3170907980607
2006-04-07,130.0800018310547,129.25999450683594,130.4833875183954,128.99669919135343
2006-04-11,129.1300048828125,128.61000061035156,129.46330342824243,128.00818396225498
2006-04-17,130.94000244140625,128.92999267578125,129.2327792685389,128.0183846018983
2006-04-28,131.8000030517578,130.32000732421875,131.96327091249466,130.86923173145146
2006-05-02,131.32000732421875,130.4499969482422,132.16787946591427,130.97647251117337
2006-05-05,132.77000427246094,132.36000061035156,132.71426181861463,131.50576206486346
2006-05-18,127.48999786376953,125.80000305175781,127.29843329945473,125.14155590042957
2006-05-19,127.16999816894531,125.5,128.02726635401643,125.94408145515517
2006-05-23,126.88999938964844,124.76000213623047,126.8798502832339,124.49006795048903
2006-05-30,127.51000213623047,126.19999694824219,126.76519550936794,125.3490116225379
2006-05-31,128.94000244140625,127.2699966430664,128.1289183604036,127.10620589763494
2006-06-08,126.95999908447266,125.29000091552734,126.41211281112085,124.02592233138657
2006-06-13,123.62999725341797,122.33999633789062,123.97406438473995,121.36335572886516
2006-06-16,125.4800033569336,123.55000305175781,125.8932502795587,124.26818216330963
2006-06-21,125.05999755859375,124.04000091552734,126.06005221768122,124.27402691796776
2006-06-22,125.30000305175781,124.02999877929688,125.99319495901182,124.03284008908695
2006-06-23,125.05999755859375,124.25,126.04656146398736,124.03797708068909
2006-06-26,125.29000091552734,123.7699966430664,126.08899799472604,124.75620729135211
2006-06-28,127.3499984741211,125.16999816894531,125.88625657606168,124.08547870010203
2006-07-03,127.44999694824219,126.5199966430664,127.96975135817019,126.92612508975827
2006-07-12,125.68000030517578,124.0,126.87765888681926,125.35201471406486
2006-07-13,124.26000213623047,122.83000183105469,125.8976878091493,123.48007093857501
2006-07-17,124.05000305175781,122.38999938964844,124.82732637591083,122.46306619132706
2006-07-19,126.30000305175781,124.66000366210938,125.82036792489086,124.06462381958377
2006-08-01,128.4600067138672,127.55000305175781,127.66141722800376,126.56451020790885
2006-08-07,128.4600067138672,126.94999694824219,128.37461661036843,127.16635774878358
2006-08-14,128.8699951171875,127.9000015258789,128.02750401942765,126.46033140487823
2006-08-21,130.52000427246094,129.67999267578125,130.65566563638623,129.25492024590642
2006-08-22,130.44000244140625,129.19000244140625,130.6098119648253,129.39317609407692
2006-08-28,130.8300018310547,129.80999755859375,131.03225848925308,130.12468022375896
2006-08-31,131.5800018310547,130.83999633789062,131.13627733491208,130.38230423849726
2006-09-01,131.85000610351562,131.1999969482422,131.7782047480861,130.79715023069764
2006-09-07,130.4600067138672,129.8300018310547,130.68900162945118,129.2155863494223
2006-09-08,130.69000244140625,129.47999572753906,130.83511993491476,129.4104623199311
2006-09-12,132.4499969482422,131.52000427246094,132.00917179283826,130.88233009989355
2006-09-15,132.38999938964844,131.64999389648438,132.548672399667,131.47510841937682
2006-10-12,136.7100067138672,136.0399932861328,136.997543486138,135.78647528898878
2006-10-20,137.8000030517578,136.38999938964844,137.0127662970112,135.95318612168717
2006-10-24,138.41000366210938,137.50999450683594,138.16424493473104,136.99012776443033
2006-10-25,139.0,137.97999572753906,138.59246048329172,137.2942515757532
2006-11-14,140.4499969482422,139.52999877929688,140.08727743435477,138.62032839971954
2006-11-15,140.67999267578125,139.49000549316406,140.5188909783035,139.36289110278727
2006-11-17,140.74000549316406,139.94000244140625,140.70266594663832,139.5422121541283
2006-11-20,140.6699981689453,140.2899932861328,140.81321516557372,139.69399823246988
2006-11-22,140.83999633789062,140.1999969482422,141.3236594427979,139.8496807725537
2006-11-28,140.52999877929688,139.0800018310547,139.70212323051857,138.2186344096738
2006-12-01,141.5500030517578,140.22999572753906,140.82074024710096,139.5275541303405
2006-12-04,141.9600067138672,141.25999450683594,141.700107620475,139.8463313097221
2006-12-06,142.3000030517578,141.11000061035156,142.12766222087143,140.85333188271687
2006-12-12,142.33999633789062,141.55999755859375,141.87793348887988,141.05635320508
2006-12-14,142.88999938964844,142.24000549316406,143.36615112351257,142.01237056927252
2006-12-21,141.64999389648438,140.6699981689453,142.34066471446997,140.74072726949098
2006-12-22,141.61000061035156,140.77999877929688,141.68847133907434,139.90212215825116
2006-12-26,142.60000610351562,141.8300018310547,141.9094730432023,140.71366380895688
2006-12-27,142.6999969482422,141.99000549316406,143.3255872489834,141.97393349385084
2006-12-28,142.5399932861328,141.42999267578125,143.03732084192092,141.89637900107658
2007-01-05,141.41000366210938,140.25,141.31174565017707,139.57678553401195
2007-01-08,141.60000610351562,140.39999389648438,141.70263569541433,139.68579085369785
2007-01-11,143.24000549316406,142.11000061035156,143.1662060663335,141.80580627457792
2007-01-12,143.44000244140625,142.72999572753906,143.40378432800188,142.2080760679759
2007-01-26,142.8000030517578,141.74000549316406,142.95095753412463,141.8231213819798
2007-01-30,144.1300048828125,142.39999389648438,143.49220443747242,142.07335164268235
2007-02-01,144.9499969482422,144.3800048828125,144.7845874199961,143.86494729296416
2007-02-02,144.94000244140625,144.33999633789062,144.84397940661268,144.05290199701804
2007-02-07,145.1199951171875,144.27000427246094,145.3064339941628,143.6487888462353
2007-02-16,146.1999969482422,145.0,145.8934509147965,144.9312409521657
2007-02-21,146.4199981689453,145.1699981689453,145.91648571509893,144.97715948087892
2007-02-27,141.97999572753906,139.8000030517578,141.4272466868026,138.5503555374478
2007-03-01,140.66000366210938,138.66000366210938,140.9300090043156,138.0201002478718
2007-03-02,139.5800018310547,137.3300018310547,140.50248617162364,138.07823572123309
2007-03-22,143.80999755859375,143.14999389648438,143.50904709706668,142.23658198947925
2007-03-28,142.61000061035156,141.19000244140625,142.25525045399883,140.63985219793145
2007-03-29,142.83999633789062,140.55999755859375,142.56499749933948,141.5324897015801
2007-04-05,144.8000030517578,144.14999389648438,144.52878534979027,143.52347241929306
2007-04-10,144.86000061035156,143.5399932861328,144.9974318625793,144.02362675878615
2007-04-13,146.86000061035156,145.82000732421875,145.5537842511343,144.5978265643708
2007-04-17,147.6999969482422,146.57000732421875,147.4114075203888,146.43013281986677
2007-04-19,148.6199951171875,147.0399932861328,147.4000028780457,146.32011901866107
2007-05-02,150.39999389648438,149.72999572753906,150.01137870791825,147.93441396469188
2007-05-03,151.1199951171875,150.22000122070312,150.53463761005818,149.55501857941624
2007-05-04,151.1999969482422,150.80999755859375,150.9383371548947,149.8452842108674
2007-05-08,152.82000732421875,150.3699951171875,150.9835361364197,149.83913674756437
2007-05-10,150.92999267578125,149.72000122070312,150.9918450684457,149.39659416864674
2007-05-14,151.66000366210938,150.19000244140625,151.29164543855785,149.93093023469746
2007-05-15,151.6300048828125,150.3800048828125,151.39380483682802,150.06979713045237
2007-05-21,153.16000366210938,152.3800048828125,153.28601318455247,152.13557248219158
2007-05-29,153.5399932861328,151.33999633789062,153.03657790471624,151.8119433255744
2007-06-11,151.5399932861328,149.5500030517578,152.21751437693425,150.16431981673534
2007-06-13,153.1199951171875,152.02999877929688,152.69048777308183,150.8031980128606
2007-06-15,153.38999938964844,152.66000366210938,153.6646707495029,152.6787941461722
2007-06-19,153.5800018310547,150.9600067138672,153.23611133733888,151.41465777221413
2007-06-22,151.25,149.02000427246094,151.66655478412966,149.77002383330253
2007-06-26,150.57000732421875,148.05999755859375,150.14135740754472,147.09691725904239
2007-06-27,151.41000366210938,149.6699981689453,150.7242969011722,148.0285615987608
2007-06-28,151.64999389648438,149.14999389648438,151.50082107947782,149.74360759841502
2007-06-29,151.9199981689453,150.77000427246094,151.62201564819895,149.97093020866092
2007-07-03,152.55999755859375,151.6300048828125,153.2669990363045,152.05190561304508
2007-07-10,152.0500030517578,150.52000427246094,151.85675430421216,150.3709441485549
2007-07-11,154.75,152.33999633789062,152.4733835374199,150.405388895714
2007-07-13,155.52999877929688,154.5800018310547,155.0863134083218,154.00393819774476
2007-07-20,154.72000122070312,153.3000030517578,154.66871499469937,152.24163241969632
2007-07-24,152.38999938964844,150.25,152.55009828063535,149.3998458974317
2007-07-26,148.8699951171875,145.0500030517578,149.6059238651821,146.0539469648924
2007-07-31,147.00999450683594,143.9499969482422,147.63825315338948,144.507689139882
2007-08-01,147.75999450683594,145.25999450683594,147.40862370679753,144.791879465849
2007-08-06,149.0,145.22999572753906,147.10445437228992,144.43581074060708
2007-08-13,146.05999755859375,142.72000122070312,146.73766564546054,144.51293064043068
2007-08-16,145.80999755859375,141.38999938964844,142.85081673390027,140.90237085076424
2007-08-20,145.97000122070312,144.13999938964844,145.40447959319508,143.6937946709802
2007-08-22,147.64999389648438,145.61000061035156,147.16014813536097,145.68670155143494
2007-08-27,146.25,143.4600067138672,147.79810244865604,146.37736792000197
2007-09-05,148.61000061035156,147.1199951171875,148.589131941845,146.81294163960197
2007-09-10,147.6999969482422,146.1300048828125,146.4968936572243,144.68034876846582
2007-09-13,149.08999633789062,147.74000549316406,149.46037623261552,147.83281011758052
2007-09-17,152.5,148.1300048828125,148.73211450182927,147.27164426870058
2007-10-02,154.41000366210938,153.00999450683594,154.67722853669667,153.6992479170231
2007-10-08,156.5,155.02999877929688,155.37793303044637,154.46089687430822
2007-10-09,156.44000244140625,155.41000366210938,156.25680174261427,155.04149866202886
2007-10-12,156.36000061035156,153.94000244140625,156.37410189161352,155.016203741303
2007-10-15,154.52000427246094,153.47000122070312,155.75028368779343,154.28325234194887
2007-10-30,155.27000427246094,152.83999633789062,153.88486900654542,152.64278473697092
2007-11-06,151.1300048828125,147.5500030517578,152.71464145943588,150.239917930408
2007-11-08,147.5399932861328,144.88999938964844,147.8597678965312,145.07827476288537
2007-11-09,146.61000061035156,143.6999969482422,147.08604298168774,144.16818523715776
2007-11-12,148.30999755859375,145.22000122070312,146.10783456687315,143.04430282435317
2007-11-20,143.91000366210938,141.6699981689453,145.41850523313488,143.0161829511828
2007-11-21,144.33999633789062,142.6999969482422,143.33509148247356,140.18760618764657
2007-11-29,149.8699951171875,147.3300018310547,147.4941494767197,146.1429286253453
2007-12-06,151.5,150.5500030517578,151.02566051392338,147.35781450534134
2007-12-13,149.10000610351562,147.10000610351562,149.6774712410744,147.2215418230387
2007-12-19,146.86000061035156,145.17999267578125,146.68840409385177,144.7243805010918
2007-12-24,149.67999267578125,148.5,149.31936841569117,147.35540777609035
2008-01-04,142.22999572753906,140.10000610351562,143.0329102895753,139.27564556204206
2008-01-09,142.8000030517578,139.3699951171875,141.23951504859713,138.27700826125871
2008-01-24,136.75999450683594,132.60000610351562,135.9194719793128,134.01172675029864
2008-01-25,135.52000427246094,132.05999755859375,135.63256802135717,132.353135977062
2008-01-29,138.5399932861328,134.60000610351562,136.94757665938175,135.07054454604304
2008-02-04,136.25,133.6699981689453,138.54874787002643,136.92556737419505
2008-02-06,134.7899932861328,131.72999572753906,134.12380434660187,132.27850702180027
2008-02-13,137.0,134.7899932861328,137.21832024778342,135.69748547879132
2008-02-15,136.88999938964844,134.61000061035156,135.76388253825937,134.06617735708292
2008-02-21,135.85000610351562,132.86000061035156,136.21325151691354,133.98146313909382
2008-03-04,134.77000427246094,132.33999633789062,134.08766517192848,131.95342021963762
2008-03-07,129.92999267578125,127.58999633789062,131.4515737467904,127.89983350772809
2008-03-18,134.64999389648438,130.0399932861328,133.61297447356108,132.1380826661796
2008-03-26,134.44000244140625,132.36000061035156,133.93471419601948,132.47873817316759
2008-03-28,132.72999572753906,131.08999633789062,132.81494177736482,130.9610395638616
2008-04-09,136.6699981689453,134.89999389648438,136.35461759973433,134.49280781321644
2008-04-16,137.25,135.66000366210938,137.34886243843215,135.96885684218506
2008-04-23,139.74000549316406,137.0399932861328,138.08960901798142,136.8107790579694
2008-04-24,139.88999938964844,137.91000366210938,139.28893421143147,137.37487561416629
2008-05-01,142.3699951171875,140.55999755859375,141.2745979665021,138.6514725831325
2008-05-06,142.0399932861328,139.1300048828125,141.91944027267172,141.57089263226732
2008-05-13,142.1999969482422,140.4600067138672,140.86767655791508,139.5673233024431
2008-05-14,142.6300048828125,140.8300018310547,141.59861575013483,139.8701943136295
2008-05-15,142.8699951171875,141.61000061035156,143.3151651794043,142.11672770799552
2008-05-22,139.66000366210938,137.52000427246094,140.17268401851868,138.70420613164896
2008-05-23,139.0,137.52999877929688,139.32506438277312,137.29514845671727
2008-05-28,140.92999267578125,139.0800018310547,140.0675691625935,138.51577368139513
2008-05-30,139.86000061035156,138.0,141.02590012742172,139.75218102103312
2008-06-11,135.8699951171875,133.52000427246094,135.91791582672138,132.84257679862273
2008-06-19,133.08999633789062,131.22000122070312,135.02769650862973,133.24909782621404
2008-06-23,132.44000244140625,130.19000244140625,132.8824757599836,130.75743132119146
2008-06-25,131.4199981689453,128.0800018310547,132.83946813120338,131.26809905733015
2008-06-30,128.47000122070312,125.93000030517578,129.49270079856512,127.66830969512894
2008-07-10,125.9000015258789,122.48999786376953,125.94751469303209,123.65257222913935
2008-07-16,126.26000213623047,124.08999633789062,125.32014763467456,123.14283704476848
2008-07-21,127.80000305175781,124.8499984741211,126.77642275198787,125.24883844744467
2008-07-29,128.60000610351562,126.27999877929688,126.38046434839283,124.29626979911605
2008-07-30,128.57000732421875,126.62999725341797,128.80135203226513,127.00333980743034
2008-07-31,127.27999877929688,125.45999908447266,128.000616774476,126.35958085749766
2008-08-11,130.6999969482422,128.72999572753906,131.3523260601501,130.26946244654064
2008-08-12,129.64999389648438,127.66999816894531,130.29168492764177,128.31168701585096
2008-08-15,130.47999572753906,127.66000366210938,130.51368751728384,129.12606150757003
2008-08-29,130.7100067138672,127.5199966430664,129.4051193385671,128.00376390787673
2008-09-02,128.5,126.93000030517578,129.10251678711003,127.52715847557933
2008-09-09,124.9000015258789,122.55000305175781,124.90290268631584,122.27874828210709
2008-09-10,125.73999786376953,121.5999984741211,125.37486457151965,122.91314475913826
2008-09-15,122.31999969482422,117.0,123.56082017215748,119.70331758731159
2008-09-19,124.75,120.36000061035156,125.37630023525763,123.23213093918712
2008-09-22,122.0199966430664,118.27999877929688,123.23146829134302,120.74513046315766
2008-09-26,119.33999633789062,110.97000122070312,121.59694231190345,119.25316702120853
2008-10-03,107.62000274658203,100.63999938964844,114.16134475731218,109.56363543802819
2008-10-13,105.52999877929688,97.11000061035156,100.18425466210502,94.64567120716531
2008-11-04,100.70999908447266,95.0,99.42581216721305,98.23768502835935
2008-11-06,94.0,90.5,93.78878524105133,87.23540286443165
2008-11-18,86.87000274658203,80.91999816894531,87.65414329586179,84.4962183560866
2008-11-19,82.51000213623047,75.05000305175781,84.94971895380066,81.29738133916513
2008-11-20,80.9000015258789,74.33999633789062,78.98052969463286,76.282811833039
2008-11-21,86.98999786376953,80.36000061035156,80.00825042647911,76.93820681726731
2008-11-24,87.51000213623047,83.81999969482422,85.83924558628517,82.50087547652147
2008-11-26,90.12999725341797,88.4800033569336,89.418213191124,85.99117979152126
2008-12-01,85.48999786376953,82.04000091552734,85.5889064091428,81.87853668080429
2008-12-02,87.83000183105469,83.13999938964844,86.15521239240331,83.50963480733468
2008-12-08,92.12999725341797,88.9800033569336,91.52398716305929,88.40292279538542
2008-12-12,89.1500015258789,86.29000091552734,90.04980091538657,87.17213680086644
2008-12-18,90.62000274658203,88.08999633789062,90.32801218262462,88.1461554357924
2008-12-30,90.97000122070312,88.87000274658203,89.88782144906538,87.5486948290604
2008-12-31,93.44000244140625,89.8499984741211,91.24200219244194,88.87184948130628
2009-01-05,94.44999694824219,92.68000030517578,93.7618014712561,91.61937193186365
2009-01-20,84.23999786376953,80.47000122070312,84.04998035348245,79.40226622696954
2009-01-22,83.98999786376953,80.56999969482422,84.57297125945522,82.15521717010515
2009-01-26,85.1500015258789,83.30000305175781,84.46212412314051,82.68955231820837
2009-01-27,87.94999694824219,86.06999969482422,85.53613506040074,83.27746542264319
2009-02-04,85.29000091552734,77.7300033569336,84.48953915343716,82.65337638762263
2009-02-05,87.33999633789062,84.68000030517578,85.16195309755176,82.57536733438786
2009-02-06,87.73999786376953,86.31999969482422,87.58800573587727,84.79960814369393
2009-02-11,83.81999969482422,81.05000305175781,84.23894760963309,82.5232180927318
2009-02-13,82.95999908447266,79.16999816894531,84.43882220382287,82.29491457525434
2009-02-23,77.94999694824219,74.69999694824219,76.63554478754408,73.94031159781217
2009-02-24,78.41999816894531,75.62999725341797,78.60048456788535,75.33002752853619
2009-03-05,70.44999694824219,67.0999984741211,72.2418035377018,69.80527749957858
2009-03-10,73.75,71.83000183105469,72.63189942126805,69.6354551229237
2009-03-19,78.91000366210938,76.52999877929688,81.37962170643281,78.18566062125761
2009-03-25,83.30000305175781,81.31999969482422,82.61202694459946,80.57548613112128
2009-03-27,79.87000274658203,77.95999908447266,82.97496764258736,80.9245764767813
2009-03-30,81.08000183105469,79.05000305175781,80.97654555699187,78.06089936877224
2009-04-01,84.61000061035156,81.12999725341797,82.20357462310791,80.21937435330602
2009-04-03,84.27999877929688,82.29000091552734,85.59628374694671,83.39680730499913
2009-04-06,82.6500015258789,81.51000213623047,84.14008387520293,82.73800945358137
2009-04-07,82.94000244140625,81.54000091552734,83.1646941436485,81.09787499569748
2009-04-08,85.81999969482422,84.33000183105469,83.1964157779532,81.76785503516155
2009-04-13,85.76000213623047,84.08000183105469,87.22563027357214,84.47155617883271
2009-04-23,87.30999755859375,85.69000244140625,86.40902629846912,83.66700547815974
2009-04-24,87.01000213623047,85.54000091552734,87.53263046750912,85.07594673423347
2009-04-27,86.58999633789062,84.76000213623047,87.34254136799676,84.58414909357052
2009-04-29,89.0199966430664,86.91999816894531,87.94203989184736,85.74305334292437
2009-05-11,91.83000183105469,89.8499984741211,92.17487244056018,90.10840591161067
2009-05-12,90.01000213623047,88.5,92.07989884539462,89.6226992271927
2009-05-14,90.0,88.1500015258789,90.23416470363529,88.27717548965119
2009-05-18,91.97000122070312,90.80999755859375,92.15054320105205,89.42407033242999
2009-06-03,94.66999816894531,93.30000305175781,94.45498611920475,92.80707174779104
2009-06-12,94.0199966430664,92.4000015258789,95.69434577684548,94.10385300583621
2009-06-16,92.33000183105469,90.83000183105469,92.70059954331597,90.30320538690881
2009-06-19,91.19000244140625,89.25,92.71140618855296,91.32935766380511
2009-06-24,92.16999816894531,89.56999969482422,90.97571314258421,89.2476621461375
2009-07-01,92.36000061035156,89.76000213623047,93.15450259432718,91.75739869633983
2009-07-16,94.31999969482422,93.54000091552734,93.97522136718511,92.3486877685187
2009-07-17,95.29000091552734,94.19000244140625,94.73320986047189,93.03764832630974
2009-07-20,95.9000015258789,94.41999816894531,95.27826489485885,93.75921863292898
2009-08-03,100.83999633789062,99.77999877929688,100.94256140364793,99.7415356562104
2009-08-11,101.55999755859375,99.51000213623047,100.79100246181187,99.2269881780105
2009-08-12,101.61000061035156,100.26000213623047,100.89481405909649,99.63031284872547
2009-08-21,103.94999694824219,102.58999633789062,103.65512222828943,101.68036425718529
2009-08-24,104.26000213623047,102.94000244140625,104.20223146692912,102.64099274975443
2009-08-26,103.72000122070312,101.94000244140625,103.96388180029328,102.5678677623305
2009-08-28,102.58000183105469,101.79000091552734,104.23668068552776,102.72966756787156
2009-09-01,100.44000244140625,99.56999969482422,101.58330533917751,99.6028067451199
2009-09-03,102.08999633789062,100.55000305175781,101.39635505194433,99.90661429267585
