date,tmr_high,tmr_low,roll_high,roll_low,predicted_high,predicted_low,adj_tmr_high,adj_tmr_low,adj_pred_high,adj_pred_low
2020-06-16,2.4520141601562386,6.183984375000023,311.93800048828126,304.6760009765625,-1.0986480190259988,-1.0338762879623173,314.3900146484375,310.8599853515625,310.8393524692553,303.6421246886002
2020-06-17,-0.6980163574218636,3.2480102539062727,312.9980041503906,306.2619995117187,0.1348306226281519,-0.5193038782787663,312.29998779296875,309.510009765625,313.13283477301877,305.74269563343995
2020-06-18,0.8280029296875,-1.7340026855468977,313.552001953125,308.2640014648438,0.2492571512151111,0.11808995741914638,314.3800048828125,306.5299987792969,313.8012591043401,308.38209142226293
2020-06-19,-2.2740112304687727,-2.3019958496093977,313.3239990234375,309.0519958496094,-1.656216598926933,-0.6942898530434943,311.04998779296875,306.75,311.66778242451056,308.3577059965659
2020-06-22,1.9520019531249773,4.309985351562489,312.547998046875,307.3,0.25095712338975074,0.2694462549757873,314.5,311.6099853515625,312.7989551702648,307.5694462549758
2020-06-23,-1.1059936523437273,-3.5539916992187273,311.6160034179687,305.65399780273435,-0.9674924388357121,-1.6313229105393134,310.510009765625,302.1000061035156,310.648510979133,304.022674892195
2020-06-24,-2.37799072265625,-2.9520019531249773,310.01800537109375,304.23200073242185,-1.5111414874639637,-0.7645109417704407,307.6400146484375,301.2799987792969,308.50686388362976,303.4674897906514
2020-06-25,-2.3399902343750227,-3.24798583984375,308.7300048828125,302.6679992675781,0.2515973020357507,0.2826239424576784,306.3900146484375,299.4200134277344,308.98160218484827,302.9506232100358
2020-06-26,-3.2600219726562614,-2.1800109863281136,307.87000732421876,301.11000366210936,0.2704476017023065,0.2834897737721323,304.6099853515625,298.92999267578125,308.14045492592106,301.3934934358815
2020-06-29,2.0540039062499886,1.3160034179687727,308.14600830078126,302.50400390625,-1.325455255214898,-1.0754939313379417,310.20001220703125,303.82000732421875,306.8205530455664,301.42850997491206
2020-06-30,2.1320068359374886,4.520001220703136,309.7580078125,304.5500061035156,0.1984383069464931,0.2563814568260608,311.8900146484375,309.07000732421875,309.9564461194465,304.80638756034165
2020-07-01,3.6840087890624886,3.7320068359375114,312.01600341796876,307.7780029296875,0.21453601104674613,0.10605937667932959,315.70001220703125,311.510009765625,312.2305394290155,307.88406230636684
2020-07-02,3.0819885253906136,4.893994140625011,314.59800415039064,310.66600341796874,0.2270257447899487,0.3270459258315895,317.67999267578125,315.55999755859375,314.8250298951806,310.99304934380035
2020-07-06,1.7019897460937727,0.9279907226562614,315.8179992675781,312.44200439453124,0.17939850844376823,-0.5802225470190193,317.5199890136719,313.3699951171875,315.9973977760219,311.86178184751225
2020-07-07,-0.5600097656250114,-0.06398925781252274,316.85999755859376,312.7640014648438,0.21847213653746972,0.2820315328242354,316.29998779296875,312.70001220703125,317.0784696951312,313.046032997668
2020-07-08,-0.19598999023435226,-2.3340087890625227,317.29599609375,313.0140014648438,0.23969748032958232,0.263117765309709,317.1000061035156,310.67999267578125,317.5356935740796,313.27711923015346
2020-07-09,-0.42199096679689774,0.03200683593752274,318.3019958496094,312.7280029296875,-0.4048569568891884,-0.09838294598237605,317.8800048828125,312.760009765625,317.8971388927202,312.6296199837051
2020-07-10,3.959991455078125,1.6760009765624773,318.75,312.45400390625,0.23969748032958232,0.263117765309709,322.7099914550781,314.1300048828125,318.9896974803296,312.7171216715597
2020-07-13,-0.33799438476563637,-1.7679992675781477,320.09800415039064,313.76799926757815,-0.025547012574353878,-0.6927059000535649,319.760009765625,312.0,320.0724571378163,313.0752933675246
2020-07-14,2.1060058593749886,3.8199890136718864,320.9340026855469,315.45,-1.3250418034869598,-1.1176002884131588,323.0400085449219,319.2699890136719,319.60896088205993,314.33239971158685
2020-07-15,-0.5920043945312727,2.2440002441406364,321.87200317382815,316.84599609375,0.23119078618263242,-0.040274309028743335,321.2799987792969,319.0899963378906,322.1031939600108,316.80572178472124
2020-07-16,0.21400146484376137,1.5959960937499886,322.356005859375,318.143994140625,0.2492571512151111,0.23013239229980711,322.57000732421875,319.739990234375,322.6052630105901,318.37412653292483
2020-07-17,1.3400024414062273,0.08800048828123863,323.7900024414063,320.53199462890626,0.24477312870516998,0.24280006615337885,325.1300048828125,320.6199951171875,324.03477557011144,320.77479469505965
2020-07-20,2.3079895019531023,2.3620056152343523,324.62200317382815,321.5779968261719,0.20838873844271286,0.27292640463013246,326.92999267578125,323.94000244140625,324.83039191227084,321.85092323080204
2020-07-21,1.3880065917968523,2.444000244140625,325.8120056152344,322.0559997558594,0.2235580144297639,-0.21681308146769096,327.20001220703125,324.5,326.0355636296642,321.83918667439167
2020-07-22,1.5340087890625114,-0.47799072265627274,325.6960021972656,321.9580017089844,0.2456435601496173,0.04640162632049281,327.2300109863281,321.4800109863281,325.94164575741524,322.0044033353049
2020-07-23,-3.3620117187500114,-2.7380004882812727,325.352001953125,321.9880004882813,0.02834026988190724,-0.231809602442639,321.989990234375,319.25,325.3803422230069,321.75619088583863
2020-07-24,-1.2840026855468523,-0.6000122070312273,324.6940063476562,321.3700012207031,-1.0504247660738673,-0.6332471345984667,323.4100036621094,320.7699890136719,323.64358158158234,320.7367540861046
2020-07-27,-0.7599914550781364,-0.03599243164063637,324.40000610351564,320.88599853515626,0.23969748032958232,0.263117765309709,323.6400146484375,320.8500061035156,324.63970358384523,321.14911630046595
2020-07-28,1.8940063476562727,1.5619873046874773,323.83600463867185,320.51799926757815,0.21398811402752863,0.2654290396212389,325.7300109863281,322.0799865722656,324.0499927526994,320.7834283071994
2020-07-29,-0.35400390625,-1.2939819335937273,324.7640075683594,320.9339965820312,0.21456313441422223,0.1735992295586874,324.4100036621094,319.6400146484375,324.9785707027736,321.10759581158993
2020-07-30,0.6239990234374773,-0.9960144042968864,326.006005859375,322.3260009765625,-1.3133830505901478,-0.6297433787501926,326.6300048828125,321.3299865722656,324.69262280878485,321.6962575978123
2020-07-31,2.3299926757812273,4.00201416015625,327.2900024414063,323.7279968261719,-1.2342148263763555,-0.7342824821850662,329.6199951171875,327.7300109863281,326.05578761502994,322.9937143439868
